twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,Threads,ArnrMaxFrames,ArnrStrength,Performance-
0,1,0,1,0,0,0,0,1,1,1,8,15,0,28612.4
0,1,0,1,0,0,0,0,1,1,1,1,0,3,46001.8
0,1,0,1,0,0,0,0,1,1,1,2,0,3,28657.8
0,1,0,1,0,0,0,0,1,1,1,4,0,3,28702.4
0,1,0,1,0,0,0,0,1,1,1,8,0,3,28719.4
0,1,0,1,0,0,0,0,1,1,1,1,5,3,46009.2
0,1,0,1,0,0,0,0,1,1,1,2,5,3,28859.2
0,1,0,1,0,0,0,0,1,1,1,4,5,3,28628.6
0,1,0,1,0,0,0,0,1,1,1,8,5,3,28711.8
0,1,0,1,0,0,0,0,1,1,1,1,15,3,45988.4
0,1,0,1,0,0,0,0,1,1,1,2,15,3,28750.6
0,1,0,1,0,0,0,0,1,1,1,4,15,3,28721.4
0,1,0,1,0,0,0,0,1,1,1,8,15,3,28729.4
0,1,0,1,0,0,0,0,1,1,1,1,0,6,46032.8
0,1,0,1,0,0,0,0,1,1,1,2,0,6,28661.8
0,1,0,1,0,0,0,0,1,1,1,4,0,6,28773.6
0,1,0,1,0,0,0,0,1,1,1,8,0,6,28681.4
0,1,0,1,0,0,0,0,1,1,1,1,5,6,46048.8
0,1,0,1,0,0,0,0,1,1,1,2,5,6,28647.2
0,1,0,1,0,0,0,0,1,1,1,4,5,6,28578.0
0,1,0,1,0,0,0,0,1,1,1,8,5,6,28698.4
0,1,0,1,0,0,0,0,1,1,1,1,15,6,46069.4
0,1,0,1,0,0,0,0,1,1,1,2,15,6,28757.4
0,1,0,1,0,0,0,0,1,1,1,4,15,6,28612.4
0,1,0,1,0,0,0,0,1,1,1,8,15,6,28708.0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,50756.6
0,1,0,1,0,1,0,0,0,0,0,2,0,0,50758.8
0,1,0,1,0,1,0,0,0,0,0,4,0,0,50779.8
0,1,0,1,0,1,0,0,0,0,0,8,0,0,50872.6
0,1,0,1,0,1,0,0,0,0,0,1,5,0,50704.0
0,1,0,1,0,1,0,0,0,0,0,2,5,0,50788.4
0,1,0,1,0,1,0,0,0,0,0,4,5,0,50988.0
0,1,0,1,0,1,0,0,0,0,0,8,5,0,50869.6
0,1,0,1,0,1,0,0,0,0,0,1,15,0,50881.8
0,1,0,1,0,1,0,0,0,0,0,2,15,0,50803.0
0,1,0,1,0,1,0,0,0,0,0,4,15,0,50923.0
0,1,0,1,0,1,0,0,0,0,0,8,15,0,50798.0
0,1,0,1,0,1,0,0,0,0,0,1,0,3,50777.2
0,1,0,1,0,1,0,0,0,0,0,2,0,3,50842.0
0,1,0,1,0,1,0,0,0,0,0,4,0,3,50780.0
0,1,0,1,0,1,0,0,0,0,0,8,0,3,50683.6
0,1,0,1,0,1,0,0,0,0,0,1,5,3,50789.4
0,1,0,1,0,1,0,0,0,0,0,2,5,3,50773.4
0,1,0,1,0,1,0,0,0,0,0,4,5,3,50915.8
0,1,0,1,0,1,0,0,0,0,0,8,5,3,50696.0
0,1,0,1,0,1,0,0,0,0,0,1,15,3,50733.0
0,1,0,1,0,1,0,0,0,0,0,2,15,3,50737.8
0,1,0,1,0,1,0,0,0,0,0,4,15,3,50703.8
0,1,0,1,0,1,0,0,0,0,0,8,15,3,50972.8
0,1,0,1,0,1,0,0,0,0,0,1,0,6,50735.2
0,1,0,1,0,1,0,0,0,0,0,2,0,6,50832.0
0,1,0,1,0,1,0,0,0,0,0,4,0,6,50914.4
0,1,0,1,0,1,0,0,0,0,0,8,0,6,50854.8
0,1,0,1,0,1,0,0,0,0,0,1,5,6,50723.0
0,1,0,1,0,1,0,0,0,0,0,2,5,6,50831.0
0,1,0,1,0,1,0,0,0,0,0,4,5,6,50740.6
0,1,0,1,0,1,0,0,0,0,0,8,5,6,50784.4
0,1,0,1,0,1,0,0,0,0,0,1,15,6,50711.0
0,1,0,1,0,1,0,0,0,0,0,2,15,6,50815.0
0,1,0,1,0,1,0,0,0,0,0,4,15,6,51012.6
0,1,0,1,0,1,0,0,0,0,0,8,15,6,50753.8
0,1,0,1,0,1,0,0,0,0,1,1,0,0,50389.2
0,1,0,1,0,1,0,0,0,0,1,2,0,0,50440.2
0,1,0,1,0,1,0,0,0,0,1,4,0,0,50584.4
0,1,0,1,0,1,0,0,0,0,1,8,0,0,50508.2
0,1,0,1,0,1,0,0,0,0,1,1,5,0,50330.4
0,1,0,1,0,1,0,0,0,0,1,2,5,0,50487.8
0,1,0,1,0,1,0,0,0,0,1,4,5,0,50468.8
0,1,0,1,0,1,0,0,0,0,1,8,5,0,50575.2
0,1,0,1,0,1,0,0,0,0,1,1,15,0,50455.4
0,1,0,1,0,1,0,0,0,0,1,2,15,0,50418.0
0,1,0,1,0,1,0,0,0,0,1,4,15,0,50373.4
0,1,0,1,0,1,0,0,0,0,1,8,15,0,50488.6
0,1,0,1,0,1,0,0,0,0,1,1,0,3,50447.2
0,1,0,1,0,1,0,0,0,0,1,2,0,3,50284.6
0,1,0,1,0,1,0,0,0,0,1,4,0,3,50532.4
0,1,0,1,0,1,0,0,0,0,1,8,0,3,50408.4
0,1,0,1,0,1,0,0,0,0,1,1,5,3,50361.6
0,1,0,1,0,1,0,0,0,0,1,2,5,3,50372.2
0,1,0,1,0,1,0,0,0,0,1,4,5,3,50595.4
0,1,0,1,0,1,0,0,0,0,1,8,5,3,50415.2
0,1,0,1,0,1,0,0,0,0,1,1,15,3,50498.0
0,1,0,1,0,1,0,0,0,0,1,2,15,3,50369.4
0,1,0,1,0,1,0,0,0,0,1,4,15,3,50290.0
0,1,0,1,0,1,0,0,0,0,1,8,15,3,50312.0
0,1,0,1,0,1,0,0,0,0,1,1,0,6,50536.4
0,1,0,1,0,1,0,0,0,0,1,2,0,6,50543.0
0,1,0,1,0,1,0,0,0,0,1,4,0,6,50361.6
0,1,0,1,0,1,0,0,0,0,1,8,0,6,50513.0
0,1,0,1,0,1,0,0,0,0,1,1,5,6,50406.8
0,1,0,1,0,1,0,0,0,0,1,2,5,6,50490.6
0,1,0,1,0,1,0,0,0,0,1,4,5,6,50501.0
0,1,0,1,0,1,0,0,0,0,1,8,5,6,50397.8
0,1,0,1,0,1,0,0,0,0,1,1,15,6,50499.4
0,1,0,1,0,1,0,0,0,0,1,2,15,6,50423.2
0,1,0,1,0,1,0,0,0,0,1,4,15,6,50323.6
0,1,0,1,0,1,0,0,0,0,1,8,15,6,50427.6
0,1,0,1,0,1,0,0,0,1,0,1,0,0,50509.4
0,1,0,1,0,1,0,0,0,1,0,2,0,0,31168.6
0,1,0,1,0,1,0,0,0,1,0,4,0,0,31202.0
0,1,0,1,0,1,0,0,0,1,0,8,0,0,31102.4
0,1,0,1,0,1,0,0,0,1,0,1,5,0,50536.4
0,1,0,1,0,1,0,0,0,1,0,2,5,0,31209.0
0,1,0,1,0,1,0,0,0,1,0,4,5,0,31272.6
0,1,0,1,0,1,0,0,0,1,0,8,5,0,31165.0
0,1,0,1,0,1,0,0,0,1,0,1,15,0,50376.4
0,1,0,1,0,1,0,0,0,1,0,2,15,0,31272.8
0,1,0,1,0,1,0,0,0,1,0,4,15,0,31206.8
0,1,0,1,0,1,0,0,0,1,0,8,15,0,31087.0
0,1,0,1,0,1,0,0,0,1,0,1,0,3,50446.8
0,1,0,1,0,1,0,0,0,1,0,2,0,3,31394.0
0,1,0,1,0,1,0,0,0,1,0,4,0,3,31247.4
0,1,0,1,0,1,0,0,0,1,0,8,0,3,31214.8
0,1,0,1,0,1,0,0,0,1,0,1,5,3,50502.8
0,1,0,1,0,1,0,0,0,1,0,2,5,3,31231.6
0,1,0,1,0,1,0,0,0,1,0,4,5,3,31207.6
0,1,0,1,0,1,0,0,0,1,0,8,5,3,31093.8
0,1,0,1,0,1,0,0,0,1,0,1,15,3,50468.0
0,1,0,1,0,1,0,0,0,1,0,2,15,3,31116.8
0,1,0,1,0,1,0,0,0,1,0,4,15,3,31227.6
0,1,0,1,0,1,0,0,0,1,0,8,15,3,31203.0
0,1,0,1,0,1,0,0,0,1,0,1,0,6,50490.8
0,1,0,1,0,1,0,0,0,1,0,2,0,6,31175.6
0,1,0,1,0,1,0,0,0,1,0,4,0,6,31118.8
0,1,0,1,0,1,0,0,0,1,0,8,0,6,31195.4
0,1,0,1,0,1,0,0,0,1,0,1,5,6,50586.6
0,1,0,1,0,1,0,0,0,1,0,2,5,6,31105.6
0,1,0,1,0,1,0,0,0,1,0,4,5,6,31129.6
0,1,0,1,0,1,0,0,0,1,0,8,5,6,31180.0
0,1,0,1,0,1,0,0,0,1,0,1,15,6,50318.8
0,1,0,1,0,1,0,0,0,1,0,2,15,6,31099.4
0,1,0,1,0,1,0,0,0,1,0,4,15,6,31215.4
0,1,0,1,0,1,0,0,0,1,0,8,15,6,31260.0
0,1,0,1,0,1,0,0,0,1,1,1,0,0,50340.8
0,1,0,1,0,1,0,0,0,1,1,2,0,0,31144.0
0,1,0,1,0,1,0,0,0,1,1,4,0,0,31155.2
0,1,0,1,0,1,0,0,0,1,1,8,0,0,31147.4
0,1,0,1,0,1,0,0,0,1,1,1,5,0,50415.2
0,1,0,1,0,1,0,0,0,1,1,2,5,0,31161.0
0,1,0,1,0,1,0,0,0,1,1,4,5,0,31085.2
0,1,0,1,0,1,0,0,0,1,1,8,5,0,31134.2
0,1,0,1,0,1,0,0,0,1,1,1,15,0,50319.4
0,1,0,1,0,1,0,0,0,1,1,2,15,0,31241.6
0,1,0,1,0,1,0,0,0,1,1,4,15,0,31112.8
0,1,0,1,0,1,0,0,0,1,1,8,15,0,31114.8
0,1,0,1,0,1,0,0,0,1,1,1,0,3,50370.4
0,1,0,1,0,1,0,0,0,1,1,2,0,3,31183.8
0,1,0,1,0,1,0,0,0,1,1,4,0,3,31205.2
0,1,0,1,0,1,0,0,0,1,1,8,0,3,31148.8
0,1,0,1,0,1,0,0,0,1,1,1,5,3,50401.6
0,1,0,1,0,1,0,0,0,1,1,2,5,3,31086.2
0,1,0,1,0,1,0,0,0,1,1,4,5,3,31172.4
0,1,0,1,0,1,0,0,0,1,1,8,5,3,31200.2
0,1,0,1,0,1,0,0,0,1,1,1,15,3,50422.6
0,1,0,1,0,1,0,0,0,1,1,2,15,3,31120.4
0,1,0,1,0,1,0,0,0,1,1,4,15,3,31242.0
0,1,0,1,0,1,0,0,0,1,1,8,15,3,31140.0
0,1,0,1,0,1,0,0,0,1,1,1,0,6,50392.0
0,1,0,1,0,1,0,0,0,1,1,2,0,6,31089.6
0,1,0,1,0,1,0,0,0,1,1,4,0,6,31142.2
0,1,0,1,0,1,0,0,0,1,1,8,0,6,31165.6
0,1,0,1,0,1,0,0,0,1,1,1,5,6,50419.4
0,1,0,1,0,1,0,0,0,1,1,2,5,6,31149.8
0,1,0,1,0,1,0,0,0,1,1,4,5,6,31338.6
0,1,0,1,0,1,0,0,0,1,1,8,5,6,31274.2
0,1,0,1,0,1,0,0,0,1,1,1,15,6,50408.0
0,1,0,1,0,1,0,0,0,1,1,2,15,6,31201.4
0,1,0,1,0,1,0,0,0,1,1,4,15,6,31278.6
0,1,0,1,0,1,0,0,0,1,1,8,15,6,31200.0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,50746.4
0,1,0,1,0,1,0,0,1,0,0,2,0,0,50832.0
0,1,0,1,0,1,0,0,1,0,0,4,0,0,50713.6
0,1,0,1,0,1,0,0,1,0,0,8,0,0,50643.0
0,1,0,1,0,1,0,0,1,0,0,1,5,0,50803.2
0,1,0,1,0,1,0,0,1,0,0,2,5,0,50874.4
0,1,0,1,0,1,0,0,1,0,0,4,5,0,50760.6
0,1,0,1,0,1,0,0,1,0,0,8,5,0,50809.4
0,1,0,1,0,1,0,0,1,0,0,1,15,0,50714.6
0,1,0,1,0,1,0,0,1,0,0,2,15,0,50695.8
0,1,0,1,0,1,0,0,1,0,0,4,15,0,50872.8
0,1,0,1,0,1,0,0,1,0,0,8,15,0,50997.6
0,1,0,1,0,1,0,0,1,0,0,1,0,3,50586.8
0,1,0,1,0,1,0,0,1,0,0,2,0,3,50753.0
0,1,0,1,0,1,0,0,1,0,0,4,0,3,50792.6
0,1,0,1,0,1,0,0,1,0,0,8,0,3,50807.0
0,1,0,1,0,1,0,0,1,0,0,1,5,3,50770.2
0,1,0,1,0,1,0,0,1,0,0,2,5,3,50802.4
0,1,0,1,0,1,0,0,1,0,0,4,5,3,50827.2
0,1,0,1,0,1,0,0,1,0,0,8,5,3,50966.0
0,1,0,1,0,1,0,0,1,0,0,1,15,3,50783.6
0,1,0,1,0,1,0,0,1,0,0,2,15,3,50748.8
0,1,0,1,0,1,0,0,1,0,0,4,15,3,50877.8
0,1,0,1,0,1,0,0,1,0,0,8,15,3,50931.4
0,1,0,1,0,1,0,0,1,0,0,1,0,6,50707.0
0,1,0,1,0,1,0,0,1,0,0,2,0,6,50686.4
0,1,0,1,0,1,0,0,1,0,0,4,0,6,50944.4
0,1,0,1,0,1,0,0,1,0,0,8,0,6,50874.6
0,1,0,1,0,1,0,0,1,0,0,1,5,6,50826.0
0,1,0,1,0,1,0,0,1,0,0,2,5,6,50910.0
0,1,0,1,0,1,0,0,1,0,0,4,5,6,50762.6
0,1,0,1,0,1,0,0,1,0,0,8,5,6,50781.2
0,1,0,1,0,1,0,0,1,0,0,1,15,6,50721.2
0,1,0,1,0,1,0,0,1,0,0,2,15,6,50826.6
0,1,0,1,0,1,0,0,1,0,0,4,15,6,50706.6
0,1,0,1,0,1,0,0,1,0,0,8,15,6,50758.2
0,1,0,1,0,1,0,0,1,0,1,1,0,0,50437.0
0,1,0,1,0,1,0,0,1,0,1,2,0,0,50414.6
0,1,0,1,0,1,0,0,1,0,1,4,0,0,50475.6
0,1,0,1,0,1,0,0,1,0,1,8,0,0,50455.8
0,1,0,1,0,1,0,0,1,0,1,1,5,0,50533.6
0,1,0,1,0,1,0,0,1,0,1,2,5,0,50580.2
0,1,0,1,0,1,0,0,1,0,1,4,5,0,50380.6
0,1,0,1,0,1,0,0,1,0,1,8,5,0,50418.4
0,1,0,1,0,1,0,0,1,0,1,1,15,0,50325.6
0,1,0,1,0,1,0,0,1,0,1,2,15,0,50394.6
0,1,0,1,0,1,0,0,1,0,1,4,15,0,50576.4
0,1,0,1,0,1,0,0,1,0,1,8,15,0,50773.6
0,1,0,1,0,1,0,0,1,0,1,1,0,3,50523.6
0,1,0,1,0,1,0,0,1,0,1,2,0,3,50696.0
0,1,0,1,0,1,0,0,1,0,1,4,0,3,50428.4
0,1,0,1,0,1,0,0,1,0,1,8,0,3,50531.4
0,1,0,1,0,1,0,0,1,0,1,1,5,3,50533.6
0,1,0,1,0,1,0,0,1,0,1,2,5,3,50349.4
0,1,0,1,0,1,0,0,1,0,1,4,5,3,50437.4
0,1,0,1,0,1,0,0,1,0,1,8,5,3,50354.6
0,1,0,1,0,1,0,0,1,0,1,1,15,3,50610.8
0,1,0,1,0,1,0,0,1,0,1,2,15,3,50463.0
0,1,0,1,0,1,0,0,1,0,1,4,15,3,50645.0
0,1,0,1,0,1,0,0,1,0,1,8,15,3,50441.4
0,1,0,1,0,1,0,0,1,0,1,1,0,6,50512.8
0,1,0,1,0,1,0,0,1,0,1,2,0,6,50546.6
0,1,0,1,0,1,0,0,1,0,1,4,0,6,50513.0
0,1,0,1,0,1,0,0,1,0,1,8,0,6,50617.8
0,1,0,1,0,1,0,0,1,0,1,1,5,6,50531.0
0,1,0,1,0,1,0,0,1,0,1,2,5,6,50479.2
0,1,0,1,0,1,0,0,1,0,1,4,5,6,50429.2
0,1,0,1,0,1,0,0,1,0,1,8,5,6,50698.4
0,1,0,1,0,1,0,0,1,0,1,1,15,6,50605.4
0,1,0,1,0,1,0,0,1,0,1,2,15,6,50419.0
0,1,0,1,0,1,0,0,1,0,1,4,15,6,50597.2
0,1,0,1,0,1,0,0,1,0,1,8,15,6,50452.8
0,1,0,1,0,1,0,0,1,1,0,1,0,0,50613.0
0,1,0,1,0,1,0,0,1,1,0,2,0,0,31157.0
0,1,0,1,0,1,0,0,1,1,0,4,0,0,31272.8
0,1,0,1,0,1,0,0,1,1,0,8,0,0,31153.2
0,1,0,1,0,1,0,0,1,1,0,1,5,0,50403.8
0,1,0,1,0,1,0,0,1,1,0,2,5,0,31195.0
0,1,0,1,0,1,0,0,1,1,0,4,5,0,31201.0
0,1,0,1,0,1,0,0,1,1,0,8,5,0,31308.6
0,1,0,1,0,1,0,0,1,1,0,1,15,0,50403.2
0,1,0,1,0,1,0,0,1,1,0,2,15,0,31291.2
0,1,0,1,0,1,0,0,1,1,0,4,15,0,31239.2
0,1,0,1,0,1,0,0,1,1,0,8,15,0,31274.4
0,1,0,1,0,1,0,0,1,1,0,1,0,3,50427.4
0,1,0,1,0,1,0,0,1,1,0,2,0,3,31290.8
0,1,0,1,0,1,0,0,1,1,0,4,0,3,31076.8
0,1,0,1,0,1,0,0,1,1,0,8,0,3,31358.6
0,1,0,1,0,1,0,0,1,1,0,1,5,3,50400.0
0,1,0,1,0,1,0,0,1,1,0,2,5,3,31337.0
0,1,0,1,0,1,0,0,1,1,0,4,5,3,31111.8
0,1,0,1,0,1,0,0,1,1,0,8,5,3,31410.6
0,1,0,1,0,1,0,0,1,1,0,1,15,3,50597.0
0,1,0,1,0,1,0,0,1,1,0,2,15,3,31164.4
0,1,0,1,0,1,0,0,1,1,0,4,15,3,31079.4
0,1,0,1,0,1,0,0,1,1,0,8,15,3,31237.4
0,1,0,1,0,1,0,0,1,1,0,1,0,6,50500.6
0,1,0,1,0,1,0,0,1,1,0,2,0,6,31189.4
0,1,0,1,0,1,0,0,1,1,0,4,0,6,31092.8
0,1,0,1,0,1,0,0,1,1,0,8,0,6,31297.2
0,1,0,1,0,1,0,0,1,1,0,1,5,6,50428.4
0,1,0,1,0,1,0,0,1,1,0,2,5,6,31183.8
0,1,0,1,0,1,0,0,1,1,0,4,5,6,31148.2
0,1,0,1,0,1,0,0,1,1,0,8,5,6,31107.4
0,1,0,1,0,1,0,0,1,1,0,1,15,6,50434.0
0,1,0,1,0,1,0,0,1,1,0,2,15,6,31152.4
0,1,0,1,0,1,0,0,1,1,0,4,15,6,31144.2
0,1,0,1,0,1,0,0,1,1,0,8,15,6,31100.4
0,1,0,1,0,1,0,0,1,1,1,1,0,0,50223.8
0,1,0,1,0,1,0,0,1,1,1,2,0,0,31222.2
0,1,0,1,0,1,0,0,1,1,1,4,0,0,31266.6
0,1,0,1,0,1,0,0,1,1,1,8,0,0,31097.0
0,1,0,1,0,1,0,0,1,1,1,1,5,0,50242.2
0,1,0,1,0,1,0,0,1,1,1,2,5,0,31173.2
0,1,0,1,0,1,0,0,1,1,1,4,5,0,31117.6
0,1,0,1,0,1,0,0,1,1,1,8,5,0,31088.0
0,1,0,1,0,1,0,0,1,1,1,1,15,0,50382.4
0,1,0,1,0,1,0,0,1,1,1,2,15,0,31220.0
0,1,0,1,0,1,0,0,1,1,1,4,15,0,31206.6
0,1,0,1,0,1,0,0,1,1,1,8,15,0,31144.4
0,1,0,1,0,1,0,0,1,1,1,1,0,3,50308.2
0,1,0,1,0,1,0,0,1,1,1,2,0,3,31182.0
0,1,0,1,0,1,0,0,1,1,1,4,0,3,31076.2
0,1,0,1,0,1,0,0,1,1,1,8,0,3,31151.8
0,1,0,1,0,1,0,0,1,1,1,1,5,3,50340.6
0,1,0,1,0,1,0,0,1,1,1,2,5,3,31191.6
0,1,0,1,0,1,0,0,1,1,1,4,5,3,31334.2
0,1,0,1,0,1,0,0,1,1,1,8,5,3,31341.6
0,1,0,1,0,1,0,0,1,1,1,1,15,3,50344.2
0,1,0,1,0,1,0,0,1,1,1,2,15,3,31109.0
0,1,0,1,0,1,0,0,1,1,1,4,15,3,31236.0
0,1,0,1,0,1,0,0,1,1,1,8,15,3,31177.0
0,1,0,1,0,1,0,0,1,1,1,1,0,6,50336.0
0,1,0,1,0,1,0,0,1,1,1,2,0,6,31134.0
0,1,0,1,0,1,0,0,1,1,1,4,0,6,31220.6
0,1,0,1,0,1,0,0,1,1,1,8,0,6,31146.8
0,1,0,1,0,1,0,0,1,1,1,1,5,6,50322.2
0,1,0,1,0,1,0,0,1,1,1,2,5,6,31261.8
0,1,0,1,0,1,0,0,1,1,1,4,5,6,31153.6
0,1,0,1,0,1,0,0,1,1,1,8,5,6,31290.6
0,1,0,1,0,1,0,0,1,1,1,1,15,6,50393.6
0,1,0,1,0,1,0,0,1,1,1,2,15,6,31139.4
0,1,0,1,0,1,0,0,1,1,1,4,15,6,31341.8
0,1,0,1,0,1,0,0,1,1,1,8,15,6,31112.2
0,1,1,0,0,0,0,0,0,0,0,1,0,0,111615.4
0,1,1,0,0,0,0,0,0,0,0,2,0,0,112029.6
0,1,1,0,0,0,0,0,0,0,0,4,0,0,112165.2
0,1,1,0,0,0,0,0,0,0,0,8,0,0,111522.6
0,1,1,0,0,0,0,0,0,0,0,1,5,0,111765.2
0,1,1,0,0,0,0,0,0,0,0,2,5,0,111656.0
0,1,1,0,0,0,0,0,0,0,0,4,5,0,111640.4
0,1,1,0,0,0,0,0,0,0,0,8,5,0,111890.4
0,1,1,0,0,0,0,0,0,0,0,1,15,0,111520.4
0,1,1,0,0,0,0,0,0,0,0,2,15,0,111808.2
0,1,1,0,0,0,0,0,0,0,0,4,15,0,111669.0
0,1,1,0,0,0,0,0,0,0,0,8,15,0,111664.2
0,1,1,0,0,0,0,0,0,0,0,1,0,3,111420.6
0,1,1,0,0,0,0,0,0,0,0,2,0,3,111948.4
0,1,1,0,0,0,0,0,0,0,0,4,0,3,111770.8
0,1,1,0,0,0,0,0,0,0,0,8,0,3,111515.8
0,1,1,0,0,0,0,0,0,0,0,1,5,3,111356.4
0,1,1,0,0,0,0,0,0,0,0,2,5,3,111790.8
0,1,1,0,0,0,0,0,0,0,0,4,5,3,111969.6
0,1,1,0,0,0,0,0,0,0,0,8,5,3,111924.4
0,1,1,0,0,0,0,0,0,0,0,1,15,3,111856.8
0,1,1,0,0,0,0,0,0,0,0,2,15,3,111851.8
0,1,1,0,0,0,0,0,0,0,0,4,15,3,111612.2
0,1,1,0,0,0,0,0,0,0,0,8,15,3,111941.2
0,1,1,0,0,0,0,0,0,0,0,1,0,6,112094.8
0,1,1,0,0,0,0,0,0,0,0,2,0,6,111535.8
0,1,1,0,0,0,0,0,0,0,0,4,0,6,111892.0
0,1,1,0,0,0,0,0,0,0,0,8,0,6,112214.0
0,1,1,0,0,0,0,0,0,0,0,1,5,6,111980.0
0,1,1,0,0,0,0,0,0,0,0,2,5,6,112117.4
0,1,1,0,0,0,0,0,0,0,0,4,5,6,111686.8
0,1,1,0,0,0,0,0,0,0,0,8,5,6,111949.0
0,1,1,0,0,0,0,0,0,0,0,1,15,6,111914.6
0,1,1,0,0,0,0,0,0,0,0,2,15,6,112031.6
0,1,1,0,0,0,0,0,0,0,0,4,15,6,111637.2
0,1,1,0,0,0,0,0,0,0,0,8,15,6,111586.6
0,1,1,0,0,0,0,0,0,0,1,1,0,0,110640.6
0,1,1,0,0,0,0,0,0,0,1,2,0,0,110640.6
0,1,1,0,0,0,0,0,0,0,1,4,0,0,110656.6
0,1,1,0,0,0,0,0,0,0,1,8,0,0,110585.2
0,1,1,0,0,0,0,0,0,0,1,1,5,0,110486.8
0,1,1,0,0,0,0,0,0,0,1,2,5,0,110460.4
0,1,1,0,0,0,0,0,0,0,1,4,5,0,110744.2
0,1,1,0,0,0,0,0,0,0,1,8,5,0,109972.6
0,1,1,0,0,0,0,0,0,0,1,1,15,0,110732.8
0,1,1,0,0,0,0,0,0,0,1,2,15,0,110672.2
0,1,1,0,0,0,0,0,0,0,1,4,15,0,110605.0
0,1,1,0,0,0,0,0,0,0,1,8,15,0,110367.4
0,1,1,0,0,0,0,0,0,0,1,1,0,3,110725.8
0,1,1,0,0,0,0,0,0,0,1,2,0,3,110386.6
0,1,1,0,0,0,0,0,0,0,1,4,0,3,110507.8
0,1,1,0,0,0,0,0,0,0,1,8,0,3,110397.2
0,1,1,0,0,0,0,0,0,0,1,1,5,3,110800.0
0,1,1,0,0,0,0,0,0,0,1,2,5,3,110611.0
0,1,1,0,0,0,0,0,0,0,1,4,5,3,110731.8
0,1,1,0,0,0,0,0,0,0,1,8,5,3,110634.4
0,1,1,0,0,0,0,0,0,0,1,1,15,3,111011.6
0,1,1,0,0,0,0,0,0,0,1,2,15,3,110779.6
0,1,1,0,0,0,0,0,0,0,1,4,15,3,110901.6
0,1,1,0,0,0,0,0,0,0,1,8,15,3,110609.0
0,1,1,0,0,0,0,0,0,0,1,1,0,6,110314.6
0,1,1,0,0,0,0,0,0,0,1,2,0,6,110750.8
0,1,1,0,0,0,0,0,0,0,1,4,0,6,110684.0
0,1,1,0,0,0,0,0,0,0,1,8,0,6,110806.2
0,1,1,0,0,0,0,0,0,0,1,1,5,6,110900.0
0,1,1,0,0,0,0,0,0,0,1,2,5,6,110554.6
0,1,1,0,0,0,0,0,0,0,1,4,5,6,110573.4
0,1,1,0,0,0,0,0,0,0,1,8,5,6,110710.4
0,1,1,0,0,0,0,0,0,0,1,1,15,6,110758.2
0,1,1,0,0,0,0,0,0,0,1,2,15,6,110730.4
0,1,1,0,0,0,0,0,0,0,1,4,15,6,110819.2
0,1,1,0,0,0,0,0,0,0,1,8,15,6,110996.2
0,1,1,0,0,0,0,0,0,1,0,1,0,0,110813.6
0,1,1,0,0,0,0,0,0,1,0,2,0,0,66869.2
0,1,1,0,0,0,0,0,0,1,0,4,0,0,66952.4
0,1,1,0,0,0,0,0,0,1,0,8,0,0,66839.6
0,1,1,0,0,0,0,0,0,1,0,1,5,0,110697.0
0,1,1,0,0,0,0,0,0,1,0,2,5,0,66898.6
0,1,1,0,0,0,0,0,0,1,0,4,5,0,66719.0
0,1,1,0,0,0,0,0,0,1,0,8,5,0,66988.8
0,1,1,0,0,0,0,0,0,1,0,1,15,0,110922.4
0,1,1,0,0,0,0,0,0,1,0,2,15,0,67025.8
0,1,1,0,0,0,0,0,0,1,0,4,15,0,66828.4
0,1,1,0,0,0,0,0,0,1,0,8,15,0,66950.0
0,1,1,0,0,0,0,0,0,1,0,1,0,3,110635.0
0,1,1,0,0,0,0,0,0,1,0,2,0,3,66768.6
0,1,1,0,0,0,0,0,0,1,0,4,0,3,67044.6
0,1,1,0,0,0,0,0,0,1,0,8,0,3,66819.4
0,1,1,0,0,0,0,0,0,1,0,1,5,3,110861.2
0,1,1,0,0,0,0,0,0,1,0,2,5,3,66859.6
0,1,1,0,0,0,0,0,0,1,0,4,5,3,66735.2
0,1,1,0,0,0,0,0,0,1,0,8,5,3,66738.4
0,1,1,0,0,0,0,0,0,1,0,1,15,3,110890.4
0,1,1,0,0,0,0,0,0,1,0,2,15,3,66918.8
0,1,1,0,0,0,0,0,0,1,0,4,15,3,66960.6
0,1,1,0,0,0,0,0,0,1,0,8,15,3,66751.4
0,1,1,0,0,0,0,0,0,1,0,1,0,6,111048.4
0,1,1,0,0,0,0,0,0,1,0,2,0,6,67000.2
0,1,1,0,0,0,0,0,0,1,0,4,0,6,66978.6
0,1,1,0,0,0,0,0,0,1,0,8,0,6,67164.8
0,1,1,0,0,0,0,0,0,1,0,1,5,6,110610.0
0,1,1,0,0,0,0,0,0,1,0,2,5,6,66972.0
0,1,1,0,0,0,0,0,0,1,0,4,5,6,67041.8
0,1,1,0,0,0,0,0,0,1,0,8,5,6,66687.6
0,1,1,0,0,0,0,0,0,1,0,1,15,6,110874.8
0,1,1,0,0,0,0,0,0,1,0,2,15,6,66557.4
0,1,1,0,0,0,0,0,0,1,0,4,15,6,67127.2
0,1,1,0,0,0,0,0,0,1,0,8,15,6,66697.4
