twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,Threads,ArnrMaxFrames,ArnrStrength,Cpu-
0,1,0,1,0,0,0,0,1,1,1,8,15,0,7.447586
0,1,0,1,0,0,0,0,1,1,1,1,0,3,4.485652
0,1,0,1,0,0,0,0,1,1,1,2,0,3,7.417241
0,1,0,1,0,0,0,0,1,1,1,4,0,3,7.403448
0,1,0,1,0,0,0,0,1,1,1,8,0,3,7.30069
0,1,0,1,0,0,0,0,1,1,1,1,5,3,4.561304
0,1,0,1,0,0,0,0,1,1,1,2,5,3,7.251502
0,1,0,1,0,0,0,0,1,1,1,4,5,3,7.273793
0,1,0,1,0,0,0,0,1,1,1,8,5,3,7.377241
0,1,0,1,0,0,0,0,1,1,1,1,15,3,4.500435
0,1,0,1,0,0,0,0,1,1,1,2,15,3,7.344828
0,1,0,1,0,0,0,0,1,1,1,4,15,3,7.366207
0,1,0,1,0,0,0,0,1,1,1,8,15,3,7.51931
0,1,0,1,0,0,0,0,1,1,1,1,0,6,4.543478
0,1,0,1,0,0,0,0,1,1,1,2,0,6,7.366207
0,1,0,1,0,0,0,0,1,1,1,4,0,6,7.302069
0,1,0,1,0,0,0,0,1,1,1,8,0,6,7.229237
0,1,0,1,0,0,0,0,1,1,1,1,5,6,4.542174
0,1,0,1,0,0,0,0,1,1,1,2,5,6,7.394483
0,1,0,1,0,0,0,0,1,1,1,4,5,6,7.372734
0,1,0,1,0,0,0,0,1,1,1,8,5,6,7.173842
0,1,0,1,0,0,0,0,1,1,1,1,15,6,4.616087
0,1,0,1,0,0,0,0,1,1,1,2,15,6,6.971035
0,1,0,1,0,0,0,0,1,1,1,4,15,6,7.200271
0,1,0,1,0,0,0,0,1,1,1,8,15,6,7.309655
0,1,0,1,0,1,0,0,0,0,0,1,0,0,4.253741
0,1,0,1,0,1,0,0,0,0,0,2,0,0,4.407349
0,1,0,1,0,1,0,0,0,0,0,4,0,0,4.405043
0,1,0,1,0,1,0,0,0,0,0,8,0,0,4.367451
0,1,0,1,0,1,0,0,0,0,0,1,5,0,4.405741
0,1,0,1,0,1,0,0,0,0,0,2,5,0,4.382886
0,1,0,1,0,1,0,0,0,0,0,4,5,0,4.390825
0,1,0,1,0,1,0,0,0,0,0,8,5,0,4.434118
0,1,0,1,0,1,0,0,0,0,0,1,15,0,4.3788
0,1,0,1,0,1,0,0,0,0,0,2,15,0,4.460596
0,1,0,1,0,1,0,0,0,0,0,4,15,0,4.287498
0,1,0,1,0,1,0,0,0,0,0,8,15,0,4.423717
0,1,0,1,0,1,0,0,0,0,0,1,0,3,4.65451
0,1,0,1,0,1,0,0,0,0,0,2,0,3,4.36942
0,1,0,1,0,1,0,0,0,0,0,4,0,3,4.406871
0,1,0,1,0,1,0,0,0,0,0,8,0,3,4.378204
0,1,0,1,0,1,0,0,0,0,0,1,5,3,4.44182
0,1,0,1,0,1,0,0,0,0,0,2,5,3,4.410973
0,1,0,1,0,1,0,0,0,0,0,4,5,3,4.333898
0,1,0,1,0,1,0,0,0,0,0,8,5,3,4.408478
0,1,0,1,0,1,0,0,0,0,0,1,15,3,4.410196
0,1,0,1,0,1,0,0,0,0,0,2,15,3,4.393357
0,1,0,1,0,1,0,0,0,0,0,4,15,3,4.322024
0,1,0,1,0,1,0,0,0,0,0,8,15,3,4.468628
0,1,0,1,0,1,0,0,0,0,0,1,0,6,4.369459
0,1,0,1,0,1,0,0,0,0,0,2,0,6,4.451898
0,1,0,1,0,1,0,0,0,0,0,4,0,6,4.412157
0,1,0,1,0,1,0,0,0,0,0,8,0,6,4.403341
0,1,0,1,0,1,0,0,0,0,0,1,5,6,3.915976
0,1,0,1,0,1,0,0,0,0,0,2,5,6,4.356188
0,1,0,1,0,1,0,0,0,0,0,4,5,6,4.432031
0,1,0,1,0,1,0,0,0,0,0,8,5,6,4.430769
0,1,0,1,0,1,0,0,0,0,0,1,15,6,4.333623
0,1,0,1,0,1,0,0,0,0,0,2,15,6,4.375506
0,1,0,1,0,1,0,0,0,0,0,4,15,6,4.432941
0,1,0,1,0,1,0,0,0,0,0,8,15,6,4.428643
0,1,0,1,0,1,0,0,0,0,1,1,0,0,4.410118
0,1,0,1,0,1,0,0,0,0,1,2,0,0,4.4504
0,1,0,1,0,1,0,0,0,0,1,4,0,0,4.441137
0,1,0,1,0,1,0,0,0,0,1,8,0,0,3.840792
0,1,0,1,0,1,0,0,0,0,1,1,5,0,4.4432
0,1,0,1,0,1,0,0,0,0,1,2,5,0,4.427404
0,1,0,1,0,1,0,0,0,0,1,4,5,0,4.412533
0,1,0,1,0,1,0,0,0,0,1,8,5,0,4.341773
0,1,0,1,0,1,0,0,0,0,1,1,15,0,4.4088
0,1,0,1,0,1,0,0,0,0,1,2,15,0,4.4208
0,1,0,1,0,1,0,0,0,0,1,4,15,0,4.462659
0,1,0,1,0,1,0,0,0,0,1,8,15,0,4.13
0,1,0,1,0,1,0,0,0,0,1,1,0,3,4.318384
0,1,0,1,0,1,0,0,0,0,1,2,0,3,4.3956
0,1,0,1,0,1,0,0,0,0,1,4,0,3,4.431749
0,1,0,1,0,1,0,0,0,0,1,8,0,3,4.29709
0,1,0,1,0,1,0,0,0,0,1,1,5,3,4.40509
0,1,0,1,0,1,0,0,0,0,1,2,5,3,4.3964
0,1,0,1,0,1,0,0,0,0,1,4,5,3,4.384533
0,1,0,1,0,1,0,0,0,0,1,8,5,3,4.381733
0,1,0,1,0,1,0,0,0,0,1,1,15,3,4.410518
0,1,0,1,0,1,0,0,0,0,1,2,15,3,4.428549
0,1,0,1,0,1,0,0,0,0,1,4,15,3,4.3208
0,1,0,1,0,1,0,0,0,0,1,8,15,3,4.4064
0,1,0,1,0,1,0,0,0,0,1,1,0,6,4.382063
0,1,0,1,0,1,0,0,0,0,1,2,0,6,4.406659
0,1,0,1,0,1,0,0,0,0,1,4,0,6,4.394
0,1,0,1,0,1,0,0,0,0,1,8,0,6,4.467749
0,1,0,1,0,1,0,0,0,0,1,1,5,6,4.36778
0,1,0,1,0,1,0,0,0,0,1,2,5,6,4.396024
0,1,0,1,0,1,0,0,0,0,1,4,5,6,4.394604
0,1,0,1,0,1,0,0,0,0,1,8,5,6,4.4336
0,1,0,1,0,1,0,0,0,0,1,1,15,6,4.176776
0,1,0,1,0,1,0,0,0,0,1,2,15,6,4.2196
0,1,0,1,0,1,0,0,0,0,1,4,15,6,4.3184
0,1,0,1,0,1,0,0,0,0,1,8,15,6,4.4164
0,1,0,1,0,1,0,0,0,1,0,1,0,0,4.446941
0,1,0,1,0,1,0,0,0,1,0,2,0,0,6.995484
0,1,0,1,0,1,0,0,0,1,0,4,0,0,7.213347
0,1,0,1,0,1,0,0,0,1,0,8,0,0,7.214839
0,1,0,1,0,1,0,0,0,1,0,1,5,0,4.402894
0,1,0,1,0,1,0,0,0,1,0,2,5,0,7.225282
0,1,0,1,0,1,0,0,0,1,0,4,5,0,7.166351
0,1,0,1,0,1,0,0,0,1,0,8,5,0,7.286451
0,1,0,1,0,1,0,0,0,1,0,1,15,0,4.4412
0,1,0,1,0,1,0,0,0,1,0,2,15,0,7.271553
0,1,0,1,0,1,0,0,0,1,0,4,15,0,7.14754
0,1,0,1,0,1,0,0,0,1,0,8,15,0,7.287097
0,1,0,1,0,1,0,0,0,1,0,1,0,3,4.291404
0,1,0,1,0,1,0,0,0,1,0,2,0,3,7.203004
0,1,0,1,0,1,0,0,0,1,0,4,0,3,7.209597
0,1,0,1,0,1,0,0,0,1,0,8,0,3,7.307903
0,1,0,1,0,1,0,0,0,1,0,1,5,3,4.328714
0,1,0,1,0,1,0,0,0,1,0,2,5,3,7.213548
0,1,0,1,0,1,0,0,0,1,0,4,5,3,7.358468
0,1,0,1,0,1,0,0,0,1,0,8,5,3,7.239355
0,1,0,1,0,1,0,0,0,1,0,1,15,3,4.4624
0,1,0,1,0,1,0,0,0,1,0,2,15,3,7.09871
0,1,0,1,0,1,0,0,0,1,0,4,15,3,6.879355
0,1,0,1,0,1,0,0,0,1,0,8,15,3,6.830484
0,1,0,1,0,1,0,0,0,1,0,1,0,6,4.382306
0,1,0,1,0,1,0,0,0,1,0,2,0,6,7.046452
0,1,0,1,0,1,0,0,0,1,0,4,0,6,7.192903
0,1,0,1,0,1,0,0,0,1,0,8,0,6,7.223125
0,1,0,1,0,1,0,0,0,1,0,1,5,6,4.438706
0,1,0,1,0,1,0,0,0,1,0,2,5,6,7.24129
0,1,0,1,0,1,0,0,0,1,0,4,5,6,7.210968
0,1,0,1,0,1,0,0,0,1,0,8,5,6,7.247097
0,1,0,1,0,1,0,0,0,1,0,1,15,6,4.4256
0,1,0,1,0,1,0,0,0,1,0,2,15,6,7.692903
0,1,0,1,0,1,0,0,0,1,0,4,15,6,7.02129
0,1,0,1,0,1,0,0,0,1,0,8,15,6,7.185161
0,1,0,1,0,1,0,0,0,1,1,1,0,0,4.2036
0,1,0,1,0,1,0,0,0,1,1,2,0,0,7.224436
0,1,0,1,0,1,0,0,0,1,1,4,0,0,7.301935
0,1,0,1,0,1,0,0,0,1,1,8,0,0,7.163871
0,1,0,1,0,1,0,0,0,1,1,1,5,0,4.380706
0,1,0,1,0,1,0,0,0,1,1,2,5,0,7.280222
0,1,0,1,0,1,0,0,0,1,1,4,5,0,7.232903
0,1,0,1,0,1,0,0,0,1,1,8,5,0,7.225807
0,1,0,1,0,1,0,0,0,1,1,1,15,0,4.4404
0,1,0,1,0,1,0,0,0,1,1,2,15,0,7.272056
0,1,0,1,0,1,0,0,0,1,1,4,15,0,7.347097
0,1,0,1,0,1,0,0,0,1,1,8,15,0,7.234839
0,1,0,1,0,1,0,0,0,1,1,1,0,3,4.2884
0,1,0,1,0,1,0,0,0,1,1,2,0,3,7.156129
0,1,0,1,0,1,0,0,0,1,1,4,0,3,7.234194
0,1,0,1,0,1,0,0,0,1,1,8,0,3,7.245161
0,1,0,1,0,1,0,0,0,1,1,1,5,3,4.406431
0,1,0,1,0,1,0,0,0,1,1,2,5,3,7.083226
0,1,0,1,0,1,0,0,0,1,1,4,5,3,7.244516
0,1,0,1,0,1,0,0,0,1,1,8,5,3,7.209678
0,1,0,1,0,1,0,0,0,1,1,1,15,3,4.428
0,1,0,1,0,1,0,0,0,1,1,2,15,3,7.344516
0,1,0,1,0,1,0,0,0,1,1,4,15,3,7.245807
0,1,0,1,0,1,0,0,0,1,1,8,15,3,7.32258
0,1,0,1,0,1,0,0,0,1,1,1,0,6,4.4716
0,1,0,1,0,1,0,0,0,1,1,2,0,6,7.229032
0,1,0,1,0,1,0,0,0,1,1,4,0,6,7.296129
0,1,0,1,0,1,0,0,0,1,1,8,0,6,7.31871
0,1,0,1,0,1,0,0,0,1,1,1,5,6,4.408055
0,1,0,1,0,1,0,0,0,1,1,2,5,6,7.06
0,1,0,1,0,1,0,0,0,1,1,4,5,6,7.258548
0,1,0,1,0,1,0,0,0,1,1,8,5,6,7.206431
0,1,0,1,0,1,0,0,0,1,1,1,15,6,4.312
0,1,0,1,0,1,0,0,0,1,1,2,15,6,7.072782
0,1,0,1,0,1,0,0,0,1,1,4,15,6,7.113851
0,1,0,1,0,1,0,0,0,1,1,8,15,6,7.22
0,1,0,1,0,1,0,0,1,0,0,1,0,0,4.443051
0,1,0,1,0,1,0,0,1,0,0,2,0,0,4.397255
0,1,0,1,0,1,0,0,1,0,0,4,0,0,4.397255
0,1,0,1,0,1,0,0,1,0,0,8,0,0,4.360471
0,1,0,1,0,1,0,0,1,0,0,1,5,0,4.506275
0,1,0,1,0,1,0,0,1,0,0,2,5,0,4.369443
0,1,0,1,0,1,0,0,1,0,0,4,5,0,4.248714
0,1,0,1,0,1,0,0,1,0,0,8,5,0,4.396996
0,1,0,1,0,1,0,0,1,0,0,1,15,0,4.379757
0,1,0,1,0,1,0,0,1,0,0,2,15,0,4.429318
0,1,0,1,0,1,0,0,1,0,0,4,15,0,4.283529
0,1,0,1,0,1,0,0,1,0,0,8,15,0,4.382353
0,1,0,1,0,1,0,0,1,0,0,1,0,3,4.428941
0,1,0,1,0,1,0,0,1,0,0,2,0,3,4.378322
0,1,0,1,0,1,0,0,1,0,0,4,0,3,4.351537
0,1,0,1,0,1,0,0,1,0,0,8,0,3,4.419475
0,1,0,1,0,1,0,0,1,0,0,1,5,3,4.394322
0,1,0,1,0,1,0,0,1,0,0,2,5,3,4.417686
0,1,0,1,0,1,0,0,1,0,0,4,5,3,4.399537
0,1,0,1,0,1,0,0,1,0,0,8,5,3,4.350777
0,1,0,1,0,1,0,0,1,0,0,1,15,3,4.417302
0,1,0,1,0,1,0,0,1,0,0,2,15,3,4.398643
0,1,0,1,0,1,0,0,1,0,0,4,15,3,3.984227
0,1,0,1,0,1,0,0,1,0,0,8,15,3,4.403451
0,1,0,1,0,1,0,0,1,0,0,1,0,6,4.413357
0,1,0,1,0,1,0,0,1,0,0,2,0,6,4.307961
0,1,0,1,0,1,0,0,1,0,0,4,0,6,4.350588
0,1,0,1,0,1,0,0,1,0,0,8,0,6,4.441961
0,1,0,1,0,1,0,0,1,0,0,1,5,6,4.392667
0,1,0,1,0,1,0,0,1,0,0,2,5,6,4.425882
0,1,0,1,0,1,0,0,1,0,0,4,5,6,4.396471
0,1,0,1,0,1,0,0,1,0,0,8,5,6,4.448235
0,1,0,1,0,1,0,0,1,0,0,1,15,6,4.385835
0,1,0,1,0,1,0,0,1,0,0,2,15,6,4.405922
0,1,0,1,0,1,0,0,1,0,0,4,15,6,4.433482
0,1,0,1,0,1,0,0,1,0,0,8,15,6,4.448722
0,1,0,1,0,1,0,0,1,0,1,1,0,0,4.416
0,1,0,1,0,1,0,0,1,0,1,2,0,0,4.32822
0,1,0,1,0,1,0,0,1,0,1,4,0,0,4.412925
0,1,0,1,0,1,0,0,1,0,1,8,0,0,4.3964
0,1,0,1,0,1,0,0,1,0,1,1,5,0,4.397882
0,1,0,1,0,1,0,0,1,0,1,2,5,0,4.446204
0,1,0,1,0,1,0,0,1,0,1,4,5,0,4.388
0,1,0,1,0,1,0,0,1,0,1,8,5,0,4.2896
0,1,0,1,0,1,0,0,1,0,1,1,15,0,4.442
0,1,0,1,0,1,0,0,1,0,1,2,15,0,4.421702
0,1,0,1,0,1,0,0,1,0,1,4,15,0,4.486776
0,1,0,1,0,1,0,0,1,0,1,8,15,0,4.32222
0,1,0,1,0,1,0,0,1,0,1,1,0,3,4.3128
0,1,0,1,0,1,0,0,1,0,1,2,0,3,4.242518
0,1,0,1,0,1,0,0,1,0,1,4,0,3,4.328039
0,1,0,1,0,1,0,0,1,0,1,8,0,3,4.4492
0,1,0,1,0,1,0,0,1,0,1,1,5,3,4.476463
0,1,0,1,0,1,0,0,1,0,1,2,5,3,4.4524
0,1,0,1,0,1,0,0,1,0,1,4,5,3,4.439733
0,1,0,1,0,1,0,0,1,0,1,8,5,3,4.4836
0,1,0,1,0,1,0,0,1,0,1,1,15,3,4.381192
0,1,0,1,0,1,0,0,1,0,1,2,15,3,4.4484
0,1,0,1,0,1,0,0,1,0,1,4,15,3,4.354235
0,1,0,1,0,1,0,0,1,0,1,8,15,3,4.2892
0,1,0,1,0,1,0,0,1,0,1,1,0,6,4.453365
0,1,0,1,0,1,0,0,1,0,1,2,0,6,4.421412
0,1,0,1,0,1,0,0,1,0,1,4,0,6,4.309969
0,1,0,1,0,1,0,0,1,0,1,8,0,6,4.439443
0,1,0,1,0,1,0,0,1,0,1,1,5,6,4.374824
0,1,0,1,0,1,0,0,1,0,1,2,5,6,4.4032
0,1,0,1,0,1,0,0,1,0,1,4,5,6,4.4236
0,1,0,1,0,1,0,0,1,0,1,8,5,6,4.3436
0,1,0,1,0,1,0,0,1,0,1,1,15,6,4.427616
0,1,0,1,0,1,0,0,1,0,1,2,15,6,4.4648
0,1,0,1,0,1,0,0,1,0,1,4,15,6,4.418408
0,1,0,1,0,1,0,0,1,0,1,8,15,6,4.422
0,1,0,1,0,1,0,0,1,1,0,1,0,0,4.406847
0,1,0,1,0,1,0,0,1,1,0,2,0,0,7.210968
0,1,0,1,0,1,0,0,1,1,0,4,0,0,7.348851
0,1,0,1,0,1,0,0,1,1,0,8,0,0,6.949677
0,1,0,1,0,1,0,0,1,1,0,1,5,0,4.2464
0,1,0,1,0,1,0,0,1,1,0,2,5,0,7.263226
0,1,0,1,0,1,0,0,1,1,0,4,5,0,7.246935
0,1,0,1,0,1,0,0,1,1,0,8,5,0,7.046734
0,1,0,1,0,1,0,0,1,1,0,1,15,0,4.4728
0,1,0,1,0,1,0,0,1,1,0,2,15,0,7.109032
0,1,0,1,0,1,0,0,1,1,0,4,15,0,7.315666
0,1,0,1,0,1,0,0,1,1,0,8,15,0,7.340282
0,1,0,1,0,1,0,0,1,1,0,1,0,3,4.4092
0,1,0,1,0,1,0,0,1,1,0,2,0,3,7.268992
0,1,0,1,0,1,0,0,1,1,0,4,0,3,7.163226
0,1,0,1,0,1,0,0,1,1,0,8,0,3,7.292581
0,1,0,1,0,1,0,0,1,1,0,1,5,3,4.3544
0,1,0,1,0,1,0,0,1,1,0,2,5,3,7.293407
0,1,0,1,0,1,0,0,1,1,0,4,5,3,7.033548
0,1,0,1,0,1,0,0,1,1,0,8,5,3,7.300625
0,1,0,1,0,1,0,0,1,1,0,1,15,3,4.48142
0,1,0,1,0,1,0,0,1,1,0,2,15,3,7.301936
0,1,0,1,0,1,0,0,1,1,0,4,15,3,7.091613
0,1,0,1,0,1,0,0,1,1,0,8,15,3,7.302681
0,1,0,1,0,1,0,0,1,1,0,1,0,6,4.444737
0,1,0,1,0,1,0,0,1,1,0,2,0,6,7.249577
0,1,0,1,0,1,0,0,1,1,0,4,0,6,7.239355
0,1,0,1,0,1,0,0,1,1,0,8,0,6,7.26873
0,1,0,1,0,1,0,0,1,1,0,1,5,6,4.376878
0,1,0,1,0,1,0,0,1,1,0,2,5,6,7.230322
0,1,0,1,0,1,0,0,1,1,0,4,5,6,7.071613
0,1,0,1,0,1,0,0,1,1,0,8,5,6,7.212903
0,1,0,1,0,1,0,0,1,1,0,1,15,6,4.33218
0,1,0,1,0,1,0,0,1,1,0,2,15,6,7.189677
0,1,0,1,0,1,0,0,1,1,0,4,15,6,7.131613
0,1,0,1,0,1,0,0,1,1,0,8,15,6,7.161936
0,1,0,1,0,1,0,0,1,1,1,1,0,0,4.4536
0,1,0,1,0,1,0,0,1,1,1,2,0,0,7.231613
0,1,0,1,0,1,0,0,1,1,1,4,0,0,7.185786
0,1,0,1,0,1,0,0,1,1,1,8,0,0,7.14
0,1,0,1,0,1,0,0,1,1,1,1,5,0,4.4076
0,1,0,1,0,1,0,0,1,1,1,2,5,0,7.390968
0,1,0,1,0,1,0,0,1,1,1,4,5,0,7.299355
0,1,0,1,0,1,0,0,1,1,1,8,5,0,7.26129
0,1,0,1,0,1,0,0,1,1,1,1,15,0,4.404431
0,1,0,1,0,1,0,0,1,1,1,2,15,0,7.145262
0,1,0,1,0,1,0,0,1,1,1,4,15,0,7.236451
0,1,0,1,0,1,0,0,1,1,1,8,15,0,7.736129
0,1,0,1,0,1,0,0,1,1,1,1,0,3,4.4568
0,1,0,1,0,1,0,0,1,1,1,2,0,3,7.290968
0,1,0,1,0,1,0,0,1,1,1,4,0,3,7.354839
0,1,0,1,0,1,0,0,1,1,1,8,0,3,7.311613
0,1,0,1,0,1,0,0,1,1,1,1,5,3,4.36
0,1,0,1,0,1,0,0,1,1,1,2,5,3,7.227742
0,1,0,1,0,1,0,0,1,1,1,4,5,3,7.220564
0,1,0,1,0,1,0,0,1,1,1,8,5,3,7.231815
0,1,0,1,0,1,0,0,1,1,1,1,15,3,4.408173
0,1,0,1,0,1,0,0,1,1,1,2,15,3,7.211613
0,1,0,1,0,1,0,0,1,1,1,4,15,3,7.149496
0,1,0,1,0,1,0,0,1,1,1,8,15,3,7.206451
0,1,0,1,0,1,0,0,1,1,1,1,0,6,4.512
0,1,0,1,0,1,0,0,1,1,1,2,0,6,7.285161
0,1,0,1,0,1,0,0,1,1,1,4,0,6,7.279657
0,1,0,1,0,1,0,0,1,1,1,8,0,6,7.16
0,1,0,1,0,1,0,0,1,1,1,1,5,6,4.4084
0,1,0,1,0,1,0,0,1,1,1,2,5,6,7.226451
0,1,0,1,0,1,0,0,1,1,1,4,5,6,7.350323
0,1,0,1,0,1,0,0,1,1,1,8,5,6,7.230766
0,1,0,1,0,1,0,0,1,1,1,1,15,6,4.4244
0,1,0,1,0,1,0,0,1,1,1,2,15,6,7.114193
0,1,0,1,0,1,0,0,1,1,1,4,15,6,6.968085
0,1,0,1,0,1,0,0,1,1,1,8,15,6,7.232258
0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.736036
0,1,1,0,0,0,0,0,0,0,0,2,0,0,3.701647
0,1,1,0,0,0,0,0,0,0,0,4,0,0,3.736226
0,1,1,0,0,0,0,0,0,0,0,8,0,0,3.740991
0,1,1,0,0,0,0,0,0,0,0,1,5,0,3.712973
0,1,1,0,0,0,0,0,0,0,0,2,5,0,3.727207
0,1,1,0,0,0,0,0,0,0,0,4,5,0,3.693774
0,1,1,0,0,0,0,0,0,0,0,8,5,0,3.785098
0,1,1,0,0,0,0,0,0,0,0,1,15,0,3.713423
0,1,1,0,0,0,0,0,0,0,0,2,15,0,3.697984
0,1,1,0,0,0,0,0,0,0,0,4,15,0,3.685766
0,1,1,0,0,0,0,0,0,0,0,8,15,0,3.721192
0,1,1,0,0,0,0,0,0,0,0,1,0,3,3.721802
0,1,1,0,0,0,0,0,0,0,0,2,0,3,3.769953
0,1,1,0,0,0,0,0,0,0,0,4,0,3,3.674799
0,1,1,0,0,0,0,0,0,0,0,8,0,3,3.796871
0,1,1,0,0,0,0,0,0,0,0,1,5,3,3.737741
0,1,1,0,0,0,0,0,0,0,0,2,5,3,3.902278
0,1,1,0,0,0,0,0,0,0,0,4,5,3,3.697457
0,1,1,0,0,0,0,0,0,0,0,8,5,3,3.703867
0,1,1,0,0,0,0,0,0,0,0,1,15,3,3.697297
0,1,1,0,0,0,0,0,0,0,0,2,15,3,3.733697
0,1,1,0,0,0,0,0,0,0,0,4,15,3,3.69632
0,1,1,0,0,0,0,0,0,0,0,8,15,3,3.68177
0,1,1,0,0,0,0,0,0,0,0,1,0,6,3.649217
0,1,1,0,0,0,0,0,0,0,0,2,0,6,3.68811
0,1,1,0,0,0,0,0,0,0,0,4,0,6,3.657243
0,1,1,0,0,0,0,0,0,0,0,8,0,6,3.735861
0,1,1,0,0,0,0,0,0,0,0,1,5,6,3.73457
0,1,1,0,0,0,0,0,0,0,0,2,5,6,3.771868
0,1,1,0,0,0,0,0,0,0,0,4,5,6,3.739267
0,1,1,0,0,0,0,0,0,0,0,8,5,6,3.852344
0,1,1,0,0,0,0,0,0,0,0,1,15,6,3.59522
0,1,1,0,0,0,0,0,0,0,0,2,15,6,3.70539
0,1,1,0,0,0,0,0,0,0,0,4,15,6,3.693794
0,1,1,0,0,0,0,0,0,0,0,8,15,6,3.738035
0,1,1,0,0,0,0,0,0,0,1,1,0,0,3.852
0,1,1,0,0,0,0,0,0,0,1,2,0,0,3.668182
0,1,1,0,0,0,0,0,0,0,1,4,0,0,3.760909
0,1,1,0,0,0,0,0,0,0,1,8,0,0,3.692593
0,1,1,0,0,0,0,0,0,0,1,1,5,0,3.727682
0,1,1,0,0,0,0,0,0,0,1,2,5,0,3.67836
0,1,1,0,0,0,0,0,0,0,1,4,5,0,3.73756
0,1,1,0,0,0,0,0,0,0,1,8,5,0,3.75544
0,1,1,0,0,0,0,0,0,0,1,1,15,0,3.717643
0,1,1,0,0,0,0,0,0,0,1,2,15,0,3.692727
0,1,1,0,0,0,0,0,0,0,1,4,15,0,3.743325
0,1,1,0,0,0,0,0,0,0,1,8,15,0,3.697771
0,1,1,0,0,0,0,0,0,0,1,1,0,3,3.71
0,1,1,0,0,0,0,0,0,0,1,2,0,3,3.73932
0,1,1,0,0,0,0,0,0,0,1,4,0,3,3.689059
0,1,1,0,0,0,0,0,0,0,1,8,0,3,3.633668
0,1,1,0,0,0,0,0,0,0,1,1,5,3,3.828922
0,1,1,0,0,0,0,0,0,0,1,2,5,3,3.768364
0,1,1,0,0,0,0,0,0,0,1,4,5,3,3.805161
0,1,1,0,0,0,0,0,0,0,1,8,5,3,3.859636
0,1,1,0,0,0,0,0,0,0,1,1,15,3,3.867127
0,1,1,0,0,0,0,0,0,0,1,2,15,3,3.80449
0,1,1,0,0,0,0,0,0,0,1,4,15,3,3.756
0,1,1,0,0,0,0,0,0,0,1,8,15,3,3.745084
0,1,1,0,0,0,0,0,0,0,1,1,0,6,3.751121
0,1,1,0,0,0,0,0,0,0,1,2,0,6,3.648527
0,1,1,0,0,0,0,0,0,0,1,4,0,6,3.874727
0,1,1,0,0,0,0,0,0,0,1,8,0,6,3.736909
0,1,1,0,0,0,0,0,0,0,1,1,5,6,3.828909
0,1,1,0,0,0,0,0,0,0,1,2,5,6,3.674178
0,1,1,0,0,0,0,0,0,0,1,4,5,6,3.83731
0,1,1,0,0,0,0,0,0,0,1,8,5,6,3.666727
0,1,1,0,0,0,0,0,0,0,1,1,15,6,3.745491
0,1,1,0,0,0,0,0,0,0,1,2,15,6,3.740269
0,1,1,0,0,0,0,0,0,0,1,4,15,6,3.685636
0,1,1,0,0,0,0,0,0,0,1,8,15,6,3.912442
0,1,1,0,0,0,0,0,0,1,0,1,0,0,3.723089
0,1,1,0,0,0,0,0,0,1,0,2,0,0,6.291949
0,1,1,0,0,0,0,0,0,1,0,4,0,0,6.299095
0,1,1,0,0,0,0,0,0,1,0,8,0,0,6.33768
0,1,1,0,0,0,0,0,0,1,0,1,5,0,3.727636
0,1,1,0,0,0,0,0,0,1,0,2,5,0,6.247956
0,1,1,0,0,0,0,0,0,1,0,4,5,0,6.238611
0,1,1,0,0,0,0,0,0,1,0,8,5,0,6.202261
0,1,1,0,0,0,0,0,0,1,0,1,15,0,3.758066
0,1,1,0,0,0,0,0,0,1,0,2,15,0,6.405445
0,1,1,0,0,0,0,0,0,1,0,4,15,0,6.274821
0,1,1,0,0,0,0,0,0,1,0,8,15,0,6.248957
0,1,1,0,0,0,0,0,0,1,0,1,0,3,3.743192
0,1,1,0,0,0,0,0,0,1,0,2,0,3,6.205418
0,1,1,0,0,0,0,0,0,1,0,4,0,3,6.288955
0,1,1,0,0,0,0,0,0,1,0,8,0,3,6.327304
0,1,1,0,0,0,0,0,0,1,0,1,5,3,3.727448
0,1,1,0,0,0,0,0,0,1,0,2,5,3,6.133238
0,1,1,0,0,0,0,0,0,1,0,4,5,3,6.231117
0,1,1,0,0,0,0,0,0,1,0,8,5,3,6.236816
0,1,1,0,0,0,0,0,0,1,0,1,15,3,3.738768
0,1,1,0,0,0,0,0,0,1,0,2,15,3,6.203998
0,1,1,0,0,0,0,0,0,1,0,4,15,3,6.320214
0,1,1,0,0,0,0,0,0,1,0,8,15,3,6.330832
0,1,1,0,0,0,0,0,0,1,0,1,0,6,3.723987
0,1,1,0,0,0,0,0,0,1,0,2,0,6,6.327341
0,1,1,0,0,0,0,0,0,1,0,4,0,6,6.225848
0,1,1,0,0,0,0,0,0,1,0,8,0,6,6.185964
0,1,1,0,0,0,0,0,0,1,0,1,5,6,3.741887
0,1,1,0,0,0,0,0,0,1,0,2,5,6,6.248358
0,1,1,0,0,0,0,0,0,1,0,4,5,6,6.311343
0,1,1,0,0,0,0,0,0,1,0,8,5,6,6.324469
0,1,1,0,0,0,0,0,0,1,0,1,15,6,3.770546
0,1,1,0,0,0,0,0,0,1,0,2,15,6,6.363636
0,1,1,0,0,0,0,0,0,1,0,4,15,6,6.252836
0,1,1,0,0,0,0,0,0,1,0,8,15,6,6.286947
