opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,Fixed-compile-cpu-
1,1,0,0,1,2,0,3,32,32,0,8.363572
1,1,0,0,1,3,0,3,32,32,0,9.216154
1,1,0,0,1,4,0,3,32,32,0,8.305871
1,1,0,0,1,2,0,4,32,32,0,7.551645
1,1,0,0,1,3,0,4,32,32,0,8.21394
1,1,0,0,1,4,0,4,32,32,0,8.025706
1,1,0,0,1,2,0,1,64,32,0,8.205714
1,1,0,0,1,3,0,1,64,32,0,8.011714
1,1,0,0,1,4,0,1,64,32,0,8.921087
1,1,0,0,1,2,0,2,64,32,0,7.921005
1,1,0,0,1,3,0,2,64,32,0,7.68928
1,1,0,0,1,4,0,2,64,32,0,8.106565
1,1,0,0,1,2,0,3,64,32,0,7.907143
1,1,0,0,1,3,0,3,64,32,0,7.688125
1,1,0,0,1,4,0,3,64,32,0,8.708047
1,1,0,0,1,2,0,4,64,32,0,7.455008
1,1,0,0,1,3,0,4,64,32,0,8.342424
1,1,0,0,1,4,0,4,64,32,0,7.794476
1,1,0,0,1,2,0,1,128,32,0,8.074286
1,1,0,0,1,3,0,1,128,32,0,8.286509
1,1,0,0,1,4,0,1,128,32,0,9.266133
1,1,0,0,1,2,0,2,128,32,0,8.130345
1,1,0,0,1,3,0,2,128,32,0,8.174768
1,1,0,0,1,4,0,2,128,32,0,7.959577
1,1,0,0,1,2,0,3,128,32,0,8.109286
1,1,0,0,1,3,0,3,128,32,0,7.745
1,1,0,0,1,4,0,3,128,32,0,8.3472
1,1,0,0,1,2,0,4,128,32,0,7.611685
1,1,0,0,1,3,0,4,128,32,0,8.642222
1,1,0,0,1,4,0,4,128,32,0,7.880988
1,1,0,0,1,2,0,1,0,64,0,8.202916
1,1,0,0,1,3,0,1,0,64,0,7.931035
1,1,0,0,1,4,0,1,0,64,0,8.220714
1,1,0,0,1,2,0,2,0,64,0,8.0536
1,1,0,0,1,3,0,2,0,64,0,7.465438
1,1,0,0,1,4,0,2,0,64,0,7.743788
1,1,0,0,1,2,0,3,0,64,0,7.342581
1,1,0,0,1,3,0,3,0,64,0,7.912558
1,1,0,0,1,4,0,3,0,64,0,8.132857
1,1,0,0,1,2,0,4,0,64,0,7.330968
1,1,0,0,1,3,0,4,0,64,0,7.408926
1,1,0,0,1,4,0,4,0,64,0,7.627198
1,1,0,0,1,2,0,1,8,64,0,8.410344
1,1,0,0,1,3,0,1,8,64,0,8.32464
1,1,0,0,1,4,0,1,8,64,0,9.010133
1,1,0,0,1,2,0,2,8,64,0,7.404788
1,1,0,0,1,3,0,2,8,64,0,8.597037
1,1,0,0,1,4,0,2,8,64,0,8.049032
1,1,0,0,1,2,0,3,8,64,0,8.188571
1,1,0,0,1,3,0,3,8,64,0,8.029577
1,1,0,0,1,4,0,3,8,64,0,8.168
1,1,0,0,1,2,0,4,8,64,0,7.390522
1,1,0,0,1,3,0,4,8,64,0,8.791111
1,1,0,0,1,4,0,4,8,64,0,8.129859
1,1,0,0,1,2,0,1,10,64,0,7.63771
1,1,0,0,1,3,0,1,10,64,0,9.011769
1,1,0,0,1,4,0,1,10,64,0,8.602
1,1,0,0,1,2,0,2,10,64,0,8.224034
1,1,0,0,1,3,0,2,10,64,0,8.736683
1,1,0,0,1,4,0,2,10,64,0,8.058043
1,1,0,0,1,2,0,3,10,64,0,8.217354
1,1,0,0,1,3,0,3,10,64,0,7.935484
1,1,0,0,1,4,0,3,10,64,0,9.064933
1,1,0,0,1,2,0,4,10,64,0,7.547429
1,1,0,0,1,3,0,4,10,64,0,8.76
1,1,0,0,1,4,0,4,10,64,0,8.149774
1,1,0,0,1,2,0,1,16,64,0,8.149339
1,1,0,0,1,3,0,1,16,64,0,7.610625
1,1,0,0,1,4,0,1,16,64,0,8.667333
1,1,0,0,1,2,0,2,16,64,0,7.586483
1,1,0,0,1,3,0,2,16,64,0,8.503942
1,1,0,0,1,4,0,2,16,64,0,8.045162
1,1,0,0,1,2,0,3,16,64,0,8.237143
1,1,0,0,1,3,0,3,16,64,0,8.451827
1,1,0,0,1,4,0,3,16,64,0,8.543333
1,1,0,0,1,2,0,4,16,64,0,7.444197
1,1,0,0,1,3,0,4,16,64,0,8.500688
1,1,0,0,1,4,0,4,16,64,0,8.676154
1,1,0,0,1,2,0,1,20,64,0,7.563398
1,1,0,0,1,3,0,1,20,64,0,7.999812
1,1,0,0,1,4,0,1,20,64,0,8.582667
1,1,0,0,1,2,0,2,20,64,0,8.214655
1,1,0,0,1,3,0,2,20,64,0,8.404998
1,1,0,0,1,4,0,2,20,64,0,8.14957
1,1,0,0,1,2,0,3,20,64,0,7.892227
1,1,0,0,1,3,0,3,20,64,0,7.727379
1,1,0,0,1,4,0,3,20,64,0,8.308667
1,1,0,0,1,2,0,4,20,64,0,7.512878
1,1,0,0,1,3,0,4,20,64,0,7.905888
1,1,0,0,1,4,0,4,20,64,0,8.418759
1,1,0,0,1,2,0,1,32,64,0,8.118572
1,1,0,0,1,3,0,1,32,64,0,8.447552
1,1,0,0,1,4,0,1,32,64,0,8.506
1,1,0,0,1,2,0,2,32,64,0,7.492099
1,1,0,0,1,3,0,2,32,64,0,8.674074
1,1,0,0,1,4,0,2,32,64,0,8.082581
1,1,0,0,1,2,0,3,32,64,0,8.170126
1,1,0,0,1,3,0,3,32,64,0,8.054575
1,1,0,0,1,4,0,3,32,64,0,9.099467
1,1,0,0,1,2,0,4,32,64,0,7.810851
1,1,0,0,1,3,0,4,32,64,0,7.905387
1,1,0,0,1,4,0,4,32,64,0,7.905645
1,1,0,0,1,2,0,1,64,64,0,8.26
1,1,0,0,1,3,0,1,64,64,0,7.875887
1,1,0,0,1,4,0,1,64,64,0,8.800533
1,1,0,0,1,2,0,2,64,64,0,7.695172
1,1,0,0,1,3,0,2,64,64,0,8.542593
1,1,0,0,1,4,0,2,64,64,0,8.223871
1,1,0,0,1,2,0,3,64,64,0,8.367143
1,1,0,0,1,3,0,3,64,64,0,7.778589
1,1,0,0,1,4,0,3,64,64,0,8.798933
1,1,0,0,1,2,0,4,64,64,0,7.811724
1,1,0,0,1,3,0,4,64,64,0,8.75037
1,1,0,0,1,4,0,4,64,64,0,8.282258
1,1,0,0,1,2,0,1,128,64,0,7.63021
1,1,0,0,1,3,0,1,128,64,0,7.719677
1,1,0,0,1,4,0,1,128,64,0,8.7896
1,1,0,0,1,2,0,2,128,64,0,7.711035
1,1,0,0,1,3,0,2,128,64,0,8.593333
1,1,0,0,1,4,0,2,128,64,0,7.971149
1,1,0,0,1,2,0,3,128,64,0,7.977143
1,1,0,0,1,3,0,3,128,64,0,7.728125
1,1,0,0,1,4,0,3,128,64,0,8.880959
1,1,0,0,1,2,0,4,128,64,0,7.31401
1,1,0,0,1,3,0,4,128,64,0,8.470317
1,1,0,0,1,4,0,4,128,64,0,8.025121
1,1,0,0,1,2,0,1,0,128,0,8.247406
1,1,0,0,1,3,0,1,0,128,0,7.986897
1,1,0,0,1,4,0,1,0,128,0,8.310926
1,1,0,0,1,2,0,2,0,128,0,7.8424
1,1,0,0,1,3,0,2,0,128,0,7.866956
1,1,0,0,1,4,0,2,0,128,0,8.440926
1,1,0,0,1,2,0,3,0,128,0,7.662735
1,1,0,0,1,3,0,3,0,128,0,7.892299
1,1,0,0,1,4,0,3,0,128,0,8.158571
1,1,0,0,1,2,0,4,0,128,0,7.845032
1,1,0,0,1,3,0,4,0,128,0,7.873793
1,1,0,0,1,4,0,4,0,128,0,8.371429
1,1,0,0,1,2,0,1,8,128,0,8.363836
1,1,0,0,1,3,0,1,8,128,0,8.110968
1,1,0,0,1,4,0,1,8,128,0,8.454267
1,1,0,0,1,2,0,2,8,128,0,7.191846
1,1,0,0,1,3,0,2,8,128,0,8.705185
1,1,0,0,1,4,0,2,8,128,0,7.935403
1,1,0,0,1,2,0,3,8,128,0,8.394286
1,1,0,0,1,3,0,3,8,128,0,8.221204
1,1,0,0,1,4,0,3,8,128,0,8.503733
1,1,0,0,1,2,0,4,8,128,0,7.725517
1,1,0,0,1,3,0,4,8,128,0,7.948754
1,1,0,0,1,4,0,4,8,128,0,8.144516
1,1,0,0,1,2,0,1,10,128,0,8.170053
1,1,0,0,1,3,0,1,10,128,0,7.927742
1,1,0,0,1,4,0,1,10,128,0,8.913333
1,1,0,0,1,2,0,2,10,128,0,7.956597
1,1,0,0,1,3,0,2,10,128,0,8.948547
1,1,0,0,1,4,0,2,10,128,0,8.497527
1,1,0,0,1,2,0,3,10,128,0,8.220079
1,1,0,0,1,3,0,3,10,128,0,7.841754
1,1,0,0,1,4,0,3,10,128,0,8.496
1,1,0,0,1,2,0,4,10,128,0,7.401517
1,1,0,0,1,3,0,4,10,128,0,8.719259
1,1,0,0,1,4,0,4,10,128,0,8.70732
1,1,0,0,1,2,0,1,16,128,0,8.195714
1,1,0,0,1,3,0,1,16,128,0,8.829529
1,1,0,0,1,4,0,1,16,128,0,8.681733
1,1,0,0,1,2,0,2,16,128,0,7.803153
1,1,0,0,1,3,0,2,16,128,0,8.667407
1,1,0,0,1,4,0,2,16,128,0,8.356849
1,1,0,0,1,2,0,3,16,128,0,8.322143
1,1,0,0,1,3,0,3,16,128,0,8.012047
1,1,0,0,1,4,0,3,16,128,0,9.5768
1,1,0,0,1,2,0,4,16,128,0,7.335166
1,1,0,0,1,3,0,4,16,128,0,7.994377
1,1,0,0,1,4,0,4,16,128,0,8.977072
1,1,0,0,1,2,0,1,20,128,0,8.080021
1,1,0,0,1,3,0,1,20,128,0,8.301142
1,1,0,0,1,4,0,1,20,128,0,8.5088
1,1,0,0,1,2,0,2,20,128,0,7.86419
1,1,0,0,1,3,0,2,20,128,0,9.088462
1,1,0,0,1,4,0,2,20,128,0,8.424065
1,1,0,0,1,2,0,3,20,128,0,8.027685
1,1,0,0,1,3,0,3,20,128,0,8.0064
1,1,0,0,1,4,0,3,20,128,0,8.4472
1,1,0,0,1,2,0,4,20,128,0,7.294128
1,1,0,0,1,3,0,4,20,128,0,8.616296
1,1,0,0,1,4,0,4,20,128,0,8.225161
1,1,0,0,1,2,0,1,32,128,0,8.281429
1,1,0,0,1,3,0,1,32,128,0,8.233077
1,1,0,0,1,4,0,1,32,128,0,9.214133
1,1,0,0,1,2,0,2,32,128,0,7.762982
1,1,0,0,1,3,0,2,32,128,0,7.76875
1,1,0,0,1,4,0,2,32,128,0,8.288809
1,1,0,0,1,2,0,3,32,128,0,8.293571
1,1,0,0,1,3,0,3,32,128,0,8.019536
1,1,0,0,1,4,0,3,32,128,0,8.221988
1,1,0,0,1,2,0,4,32,128,0,7.776552
1,1,0,0,1,3,0,4,32,128,0,8.391381
1,1,0,0,1,4,0,4,32,128,0,8.718437
1,1,0,0,1,2,0,1,64,128,0,8.038398
1,1,0,0,1,3,0,1,64,128,0,7.999676
1,1,0,0,1,4,0,1,64,128,0,8.911867
1,1,0,0,1,2,0,2,64,128,0,8.057241
1,1,0,0,1,3,0,2,64,128,0,7.7975
1,1,0,0,1,4,0,2,64,128,0,7.937923
1,1,0,0,1,2,0,3,64,128,0,8.19658
1,1,0,0,1,3,0,3,64,128,0,8.868221
1,1,0,0,1,4,0,3,64,128,0,8.731517
1,1,0,0,1,2,0,4,64,128,0,7.896264
1,1,0,0,1,3,0,4,64,128,0,8.477643
1,1,0,0,1,4,0,4,64,128,0,8.088367
1,1,0,0,1,2,0,1,128,128,0,7.935152
1,1,0,0,1,3,0,1,128,128,0,7.889254
1,1,0,0,1,4,0,1,128,128,0,9.039446
1,1,0,0,1,2,0,2,128,128,0,8.044828
1,1,0,0,1,3,0,2,128,128,0,8.62
1,1,0,0,1,4,0,2,128,128,0,8.057742
1,1,0,0,1,2,0,3,128,128,0,7.943824
1,1,0,0,1,3,0,3,128,128,0,7.834274
1,1,0,0,1,4,0,3,128,128,0,8.937733
1,1,0,0,1,2,0,4,128,128,0,7.736873
1,1,0,0,1,3,0,4,128,128,0,7.910976
1,1,0,0,1,4,0,4,128,128,0,8.292481
1,1,0,0,1,2,0,1,0,0,8,7.055303
1,1,0,0,1,3,0,1,0,0,8,8.235813
1,1,0,0,1,4,0,1,0,0,8,8.109286
1,1,0,0,1,2,0,2,0,0,8,7.107097
1,1,0,0,1,3,0,2,0,0,8,8.097931
1,1,0,0,1,4,0,2,0,0,8,8.285
1,1,0,0,1,2,0,3,0,0,8,7.126098
1,1,0,0,1,3,0,3,0,0,8,7.86
1,1,0,0,1,4,0,3,0,0,8,8.279841
1,1,0,0,1,2,0,4,0,0,8,7.277477
1,1,0,0,1,3,0,4,0,0,8,7.810345
1,1,0,0,1,4,0,4,0,0,8,8.236429
1,1,0,0,1,2,0,1,8,0,8,7.563636
1,1,0,0,1,3,0,1,8,0,8,8.107696
1,1,0,0,1,4,0,1,8,0,8,8.780023
1,1,0,0,1,2,0,2,8,0,8,7.887149
1,1,0,0,1,3,0,2,8,0,8,7.519307
1,1,0,0,1,4,0,2,8,0,8,7.939038
1,1,0,0,1,2,0,3,8,0,8,8.117845
1,1,0,0,1,3,0,3,8,0,8,8.062581
1,1,0,0,1,4,0,3,8,0,8,9.112409
1,1,0,0,1,2,0,4,8,0,8,7.796434
1,1,0,0,1,3,0,4,8,0,8,8.170255
1,1,0,0,1,4,0,4,8,0,8,8.347225
1,1,0,0,1,2,0,1,10,0,8,7.492209
1,1,0,0,1,3,0,1,10,0,8,8.757047
1,1,0,0,1,4,0,1,10,0,8,8.25
1,1,0,0,1,2,0,2,10,0,8,7.755763
1,1,0,0,1,3,0,2,10,0,8,8.28408
1,1,0,0,1,4,0,2,10,0,8,9.208031
1,1,0,0,1,2,0,3,10,0,8,8.288386
1,1,0,0,1,3,0,3,10,0,8,8.176352
1,1,0,0,1,4,0,3,10,0,8,8.77
1,1,0,0,1,2,0,4,10,0,8,7.796551
1,1,0,0,1,3,0,4,10,0,8,8.332083
1,1,0,0,1,4,0,4,10,0,8,8.625211
1,1,0,0,1,2,0,1,16,0,8,7.96552
1,1,0,0,1,3,0,1,16,0,8,8.422084
1,1,0,0,1,4,0,1,16,0,8,8.641333
1,1,0,0,1,2,0,2,16,0,8,7.898621
1,1,0,0,1,3,0,2,16,0,8,8.608889
1,1,0,0,1,4,0,2,16,0,8,8.111687
1,1,0,0,1,2,0,3,16,0,8,7.511234
1,1,0,0,1,3,0,3,16,0,8,8.848635
1,1,0,0,1,4,0,3,16,0,8,8.542667
1,1,0,0,1,2,0,4,16,0,8,7.847537
1,1,0,0,1,3,0,4,16,0,8,8.080509
1,1,0,0,1,4,0,4,16,0,8,8.501117
1,1,0,0,1,2,0,1,20,0,8,7.907542
1,1,0,0,1,3,0,1,20,0,8,9.136923
1,1,0,0,1,4,0,1,20,0,8,8.506667
1,1,0,0,1,2,0,2,20,0,8,8.160714
1,1,0,0,1,3,0,2,20,0,8,7.75738
1,1,0,0,1,4,0,2,20,0,8,8.741883
1,1,0,0,1,2,0,3,20,0,8,7.831723
1,1,0,0,1,3,0,3,20,0,8,8.446898
1,1,0,0,1,4,0,3,20,0,8,8.7192
1,1,0,0,1,2,0,4,20,0,8,7.718621
1,1,0,0,1,3,0,4,20,0,8,7.828824
1,1,0,0,1,4,0,4,20,0,8,9.147692
1,1,0,0,1,2,0,1,32,0,8,7.143405
1,1,0,0,1,3,0,1,32,0,8,7.817621
1,1,0,0,1,4,0,1,32,0,8,8.8992
1,1,0,0,1,2,0,2,32,0,8,7.96069
1,1,0,0,1,3,0,2,32,0,8,7.717515
1,1,0,0,1,4,0,2,32,0,8,8.876005
1,1,0,0,1,2,0,3,32,0,8,7.613658
1,1,0,0,1,3,0,3,32,0,8,8.380075
1,1,0,0,1,4,0,3,32,0,8,8.406
1,1,0,0,1,2,0,4,32,0,8,8.067611
1,1,0,0,1,3,0,4,32,0,8,7.813009
1,1,0,0,1,4,0,4,32,0,8,8.452705
1,1,0,0,1,2,0,1,64,0,8,8.289603
1,1,0,0,1,3,0,1,64,0,8,8.854159
1,1,0,0,1,4,0,1,64,0,8,8.312667
1,1,0,0,1,2,0,2,64,0,8,7.622069
1,1,0,0,1,3,0,2,64,0,8,7.89569
1,1,0,0,1,4,0,2,64,0,8,8.541315
1,1,0,0,1,2,0,3,64,0,8,8.029914
1,1,0,0,1,3,0,3,64,0,8,9.021539
1,1,0,0,1,4,0,3,64,0,8,8.292
1,1,0,0,1,2,0,4,64,0,8,7.661379
1,1,0,0,1,3,0,4,64,0,8,7.867454
1,1,0,0,1,4,0,4,64,0,8,8.237419
1,1,0,0,1,2,0,1,128,0,8,7.646472
1,1,0,0,1,3,0,1,128,0,8,8.632754
1,1,0,0,1,4,0,1,128,0,8,8.470667
1,1,0,0,1,2,0,2,128,0,8,7.665887
1,1,0,0,1,3,0,2,128,0,8,8.594769
1,1,0,0,1,4,0,2,128,0,8,8.422605
1,1,0,0,1,2,0,3,128,0,8,7.490779
1,1,0,0,1,3,0,3,128,0,8,8.954615
1,1,0,0,1,4,0,3,128,0,8,8.397333
1,1,0,0,1,2,0,4,128,0,8,7.702045
1,1,0,0,1,3,0,4,128,0,8,7.878333
1,1,0,0,1,4,0,4,128,0,8,8.971287
1,1,0,0,1,2,0,1,0,8,8,7.569931
1,1,0,0,1,3,0,1,0,8,8,8.197434
1,1,0,0,1,4,0,1,0,8,8,7.815347
1,1,0,0,1,2,0,2,0,8,8,7.670667
1,1,0,0,1,3,0,2,0,8,8,8.167857
1,1,0,0,1,4,0,2,0,8,8,8.276597
1,1,0,0,1,2,0,3,0,8,8,7.643462
1,1,0,0,1,3,0,3,0,8,8,7.738193
1,1,0,0,1,4,0,3,0,8,8,8.363403
1,1,0,0,1,2,0,4,0,8,8,7.57443
1,1,0,0,1,3,0,4,0,8,8,7.558361
1,1,0,0,1,4,0,4,0,8,8,8.50287
1,1,0,0,1,2,0,1,8,8,8,7.899884
1,1,0,0,1,3,0,1,8,8,8,8.004602
1,1,0,0,1,4,0,1,8,8,8,8.896552
1,1,0,0,1,2,0,2,8,8,8,8.44201
1,1,0,0,1,3,0,2,8,8,8,7.974839
1,1,0,0,1,4,0,2,8,8,8,8.5476
1,1,0,0,1,2,0,3,8,8,8,8.209792
1,1,0,0,1,3,0,3,8,8,8,8.154667
1,1,0,0,1,4,0,3,8,8,8,8.924138
1,1,0,0,1,2,0,4,8,8,8,8.314074
1,1,0,0,1,3,0,4,8,8,8,8.049052
1,1,0,0,1,4,0,4,8,8,8,8.4132
1,1,0,0,1,2,0,1,10,8,8,8.992308
1,1,0,0,1,3,0,1,10,8,8,8.496253
1,1,0,0,1,4,0,1,10,8,8,8.345762
1,1,0,0,1,2,0,2,10,8,8,7.974051
1,1,0,0,1,3,0,2,10,8,8,8.393467
1,1,0,0,1,4,0,2,10,8,8,8.855081
1,1,0,0,1,2,0,3,10,8,8,8.91469
1,1,0,0,1,3,0,3,10,8,8,8.612046
1,1,0,0,1,4,0,3,10,8,8,8.849261
1,1,0,0,1,2,0,4,10,8,8,8.408889
1,1,0,0,1,3,0,4,10,8,8,8.136
1,1,0,0,1,4,0,4,10,8,8,9.001839
1,1,0,0,1,2,0,1,16,8,8,7.620625
1,1,0,0,1,3,0,1,16,8,8,9.3228
1,1,0,0,1,4,0,1,16,8,8,8.713793
1,1,0,0,1,2,0,2,16,8,8,8.132857
1,1,0,0,1,3,0,2,16,8,8,7.965806
1,1,0,0,1,4,0,2,16,8,8,8.9436
1,1,0,0,1,2,0,3,16,8,8,7.590947
1,1,0,0,1,3,0,3,16,8,8,9.1624
1,1,0,0,1,4,0,3,16,8,8,8.884138
1,1,0,0,1,2,0,4,16,8,8,8.322143
1,1,0,0,1,3,0,4,16,8,8,8.14
1,1,0,0,1,4,0,4,16,8,8,8.628533
1,1,0,0,1,2,0,1,20,8,8,8.885484
1,1,0,0,1,3,0,1,20,8,8,8.600667
1,1,0,0,1,4,0,1,20,8,8,8.566896
1,1,0,0,1,2,0,2,20,8,8,8.32581
1,1,0,0,1,3,0,2,20,8,8,8.188
1,1,0,0,1,4,0,2,20,8,8,8.339732
1,1,0,0,1,2,0,3,20,8,8,9.073675
1,1,0,0,1,3,0,3,20,8,8,8.58
1,1,0,0,1,4,0,3,20,8,8,8.637241
1,1,0,0,1,2,0,4,20,8,8,8.337778
1,1,0,0,1,3,0,4,20,8,8,7.974258
1,1,0,0,1,4,0,4,20,8,8,8.894487
1,1,0,0,1,2,0,1,32,8,8,8.493321
1,1,0,0,1,3,0,1,32,8,8,8.424667
1,1,0,0,1,4,0,1,32,8,8,8.517241
1,1,0,0,1,2,0,2,32,8,8,7.996563
1,1,0,0,1,3,0,2,32,8,8,7.82
1,1,0,0,1,4,0,2,32,8,8,8.719724
1,1,0,0,1,2,0,3,32,8,8,8.536597
1,1,0,0,1,3,0,3,32,8,8,8.685071
1,1,0,0,1,4,0,3,32,8,8,8.684138
1,1,0,0,1,2,0,4,32,8,8,8.095714
1,1,0,0,1,3,0,4,32,8,8,8.131886
1,1,0,0,1,4,0,4,32,8,8,8.748533
1,1,0,0,1,2,0,1,64,8,8,8.20476
1,1,0,0,1,3,0,1,64,8,8,8.485333
1,1,0,0,1,4,0,1,64,8,8,8.562759
1,1,0,0,1,2,0,2,64,8,8,8.15266
1,1,0,0,1,3,0,2,64,8,8,7.790968
1,1,0,0,1,4,0,2,64,8,8,8.76
1,1,0,0,1,2,0,3,64,8,8,8.051806
1,1,0,0,1,3,0,3,64,8,8,8.524667
1,1,0,0,1,4,0,3,64,8,8,8.688966
1,1,0,0,1,2,0,4,64,8,8,8.275423
1,1,0,0,1,3,0,4,64,8,8,7.751149
1,1,0,0,1,4,0,4,64,8,8,9.3164
1,1,0,0,1,2,0,1,128,8,8,9.057208
1,1,0,0,1,3,0,1,128,8,8,8.558667
1,1,0,0,1,4,0,1,128,8,8,8.670345
1,1,0,0,1,2,0,2,128,8,8,7.887458
1,1,0,0,1,3,0,2,128,8,8,7.943226
1,1,0,0,1,4,0,2,128,8,8,8.592666
1,1,0,0,1,2,0,3,128,8,8,8.539375
1,1,0,0,1,3,0,3,128,8,8,8.631333
1,1,0,0,1,4,0,3,128,8,8,8.917241
1,1,0,0,1,2,0,4,128,8,8,8.085714
1,1,0,0,1,3,0,4,128,8,8,8.089032
1,1,0,0,1,4,0,4,128,8,8,8.944353
1,1,0,0,1,2,0,1,0,10,8,7.777931
1,1,0,0,1,3,0,1,0,10,8,8.318747
1,1,0,0,1,4,0,1,0,10,8,9.081538
1,1,0,0,1,2,0,2,0,10,8,7.703448
1,1,0,0,1,3,0,2,0,10,8,7.989966
1,1,0,0,1,4,0,2,0,10,8,8.733772
1,1,0,0,1,2,0,3,0,10,8,7.758492
1,1,0,0,1,3,0,3,0,10,8,8.477778
1,1,0,0,1,4,0,3,0,10,8,8.877836
1,1,0,0,1,2,0,4,0,10,8,7.727586
1,1,0,0,1,3,0,4,0,10,8,8.383973
1,1,0,0,1,4,0,4,0,10,8,9.07
1,1,0,0,1,2,0,1,8,10,8,8.813697
1,1,0,0,1,3,0,1,8,10,8,8.733793
1,1,0,0,1,4,0,1,8,10,8,8.175758
1,1,0,0,1,2,0,2,8,10,8,8.097685
1,1,0,0,1,3,0,2,8,10,8,8.662133
1,1,0,0,1,4,0,2,8,10,8,8.964138
1,1,0,0,1,2,0,3,8,10,8,9.133846
1,1,0,0,1,3,0,3,8,10,8,8.891034
1,1,0,0,1,4,0,3,8,10,8,8.864975
1,1,0,0,1,2,0,4,8,10,8,8.172801
1,1,0,0,1,3,0,4,8,10,8,8.074774
1,1,0,0,1,4,0,4,8,10,8,8.850134
1,1,0,0,1,2,0,1,10,10,8,8.834673
1,1,0,0,1,3,0,1,10,10,8,8.725517
1,1,0,0,1,4,0,1,10,10,8,8.426602
1,1,0,0,1,2,0,2,10,10,8,7.799879
1,1,0,0,1,3,0,2,10,10,8,8.973867
1,1,0,0,1,4,0,2,10,10,8,8.877931
1,1,0,0,1,2,0,3,10,10,8,8.111265
1,1,0,0,1,3,0,3,10,10,8,8.953104
1,1,0,0,1,4,0,3,10,10,8,9.019286
1,1,0,0,1,2,0,4,10,10,8,7.981054
1,1,0,0,1,3,0,4,10,10,8,8.283931
1,1,0,0,1,4,0,4,10,10,8,8.390896
1,1,0,0,1,2,0,1,16,10,8,7.94129
1,1,0,0,1,3,0,1,16,10,8,8.464523
1,1,0,0,1,4,0,1,16,10,8,9.270665
1,1,0,0,1,2,0,2,16,10,8,7.650625
1,1,0,0,1,3,0,2,16,10,8,9.21359
1,1,0,0,1,4,0,2,16,10,8,8.88069
1,1,0,0,1,2,0,3,16,10,8,8.30866
1,1,0,0,1,3,0,3,16,10,8,8.336092
1,1,0,0,1,4,0,3,16,10,8,9.09158
1,1,0,0,1,2,0,4,16,10,8,7.646667
1,1,0,0,1,3,0,4,16,10,8,8.195974
1,1,0,0,1,4,0,4,16,10,8,8.730391
1,1,0,0,1,2,0,1,20,10,8,8.610347
1,1,0,0,1,3,0,1,20,10,8,8.486161
1,1,0,0,1,4,0,1,20,10,8,8.164242
1,1,0,0,1,2,0,2,20,10,8,7.767258
1,1,0,0,1,3,0,2,20,10,8,8.668667
1,1,0,0,1,4,0,2,20,10,8,8.932414
1,1,0,0,1,2,0,3,20,10,8,8.566725
1,1,0,0,1,3,0,3,20,10,8,8.493172
1,1,0,0,1,4,0,3,20,10,8,8.370585
1,1,0,0,1,2,0,4,20,10,8,7.9002
1,1,0,0,1,3,0,4,20,10,8,8.199528
1,1,0,0,1,4,0,4,20,10,8,9.048133
1,1,0,0,1,2,0,1,32,10,8,7.97871
1,1,0,0,1,3,0,1,32,10,8,8.674437
1,1,0,0,1,4,0,1,32,10,8,9.229286
1,1,0,0,1,2,0,2,32,10,8,8.347593
1,1,0,0,1,3,0,2,32,10,8,9.1488
1,1,0,0,1,4,0,2,32,10,8,8.782069
1,1,0,0,1,2,0,3,32,10,8,7.997298
1,1,0,0,1,3,0,3,32,10,8,8.186
1,1,0,0,1,4,0,3,32,10,8,9.111298
1,1,0,0,1,2,0,4,32,10,8,7.620337
1,1,0,0,1,3,0,4,32,10,8,9.036996
1,1,0,0,1,4,0,4,32,10,8,8.504506
1,1,0,0,1,2,0,1,64,10,8,8.390323
1,1,0,0,1,3,0,1,64,10,8,9.044598
1,1,0,0,1,4,0,1,64,10,8,9.19
1,1,0,0,1,2,0,2,64,10,8,7.792098
1,1,0,0,1,3,0,2,64,10,8,8.7976
1,1,0,0,1,4,0,2,64,10,8,8.666207
1,1,0,0,1,2,0,3,64,10,8,8.050524
1,1,0,0,1,3,0,3,64,10,8,8.16554
1,1,0,0,1,4,0,3,64,10,8,9.35
1,1,0,0,1,2,0,4,64,10,8,7.698226
1,1,0,0,1,3,0,4,64,10,8,8.858492
1,1,0,0,1,4,0,4,64,10,8,8.677862
1,1,0,0,1,2,0,1,128,10,8,8.053548
1,1,0,0,1,3,0,1,128,10,8,8.431701
1,1,0,0,1,4,0,1,128,10,8,9.037987
1,1,0,0,1,2,0,2,128,10,8,7.806968
1,1,0,0,1,3,0,2,128,10,8,9.152533
1,1,0,0,1,4,0,2,128,10,8,8.764138
1,1,0,0,1,2,0,3,128,10,8,8.255831
1,1,0,0,1,3,0,3,128,10,8,8.248989
1,1,0,0,1,4,0,3,128,10,8,8.66606
1,1,0,0,1,2,0,4,128,10,8,7.989533
1,1,0,0,1,3,0,4,128,10,8,9.07619
1,1,0,0,1,4,0,4,128,10,8,8.716506
1,1,0,0,1,2,0,1,0,16,8,7.826
1,1,0,0,1,3,0,1,0,16,8,8.087811
1,1,0,0,1,4,0,1,0,16,8,7.749375
1,1,0,0,1,2,0,2,0,16,8,7.690667
1,1,0,0,1,3,0,2,0,16,8,7.404332
