journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,CacheSize,Cpu-
1,0,1,0,1,0,0,0,0,0,1,1,0,1,100,4.096,34.186786
1,0,1,0,1,0,0,0,0,0,1,1,0,1,200,4.096,34.031094
1,0,1,0,1,0,0,0,0,0,1,1,0,1,500,4.096,34.18528
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.256,48.24723
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,0.256,43.49551
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,0.256,38.705722
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,0.256,37.480243
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,0.256,37.185943
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,0.256,36.836283
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.512,48.103031
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,0.512,43.663781
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,0.512,38.920805
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,0.512,37.950483
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,0.512,37.226675
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,0.512,37.498111
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1.024,48.789216
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,1.024,43.589652
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,1.024,38.409899
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,1.024,37.832767
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,1.024,37.661438
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,1.024,35.663595
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,2.048,48.13418
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,2.048,41.47489
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,2.048,38.90722
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,2.048,37.68655
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,2.048,37.704438
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,2.048,35.975276
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,4.096,48.152098
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,4.096,43.611673
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,4.096,37.041194
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,4.096,37.459926
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,4.096,35.763669
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,4.096,37.55587
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.256,48.114028
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,0.256,43.33285
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,0.256,38.233237
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,0.256,36.381595
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,0.256,37.267682
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,0.256,35.550782
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.512,48.171434
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,0.512,41.721348
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,0.512,36.78898
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,0.512,36.079402
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,0.512,36.918695
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,0.512,37.259225
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1.024,47.326822
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,1.024,43.549262
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,1.024,37.337934
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,1.024,35.855188
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,1.024,37.282904
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,1.024,37.19742
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,2.048,48.186849
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,2.048,43.728289
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,2.048,38.466686
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,2.048,37.488203
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,2.048,37.39815
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,2.048,37.289264
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,4.096,48.054421
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,4.096,43.296056
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,4.096,38.326837
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,4.096,37.553062
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,4.096,37.052053
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,4.096,35.818543
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.256,43.435121
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,0.256,39.893535
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,0.256,35.425118
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,0.256,35.063831
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,0.256,32.938771
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,0.256,34.71648
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.512,43.888261
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,0.512,39.88217
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,0.512,35.483077
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,0.512,35.074324
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,0.512,34.712658
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,0.512,34.560461
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1.024,43.299841
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,1.024,39.642837
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,1.024,35.401282
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,1.024,34.881913
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,1.024,34.648054
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,1.024,34.754173
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,2.048,42.921863
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,2.048,39.709122
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,2.048,35.339463
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,2.048,34.924122
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,2.048,34.769386
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,2.048,34.395417
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,4.096,43.591849
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,4.096,39.792508
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,4.096,35.289577
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,4.096,34.802185
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,4.096,34.291973
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,4.096,32.640909
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.256,47.502601
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,0.256,41.447092
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,0.256,38.716635
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,0.256,37.892759
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,0.256,37.506417
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,0.256,37.531489
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.512,48.32082
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,0.512,43.619682
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,0.512,37.958502
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,0.512,37.928719
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,0.512,37.407443
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,0.512,37.033559
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1.024,47.89714
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,1.024,43.336489
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,1.024,38.978068
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,1.024,37.843252
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,1.024,37.312109
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,1.024,37.321722
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,2.048,48.602685
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,2.048,44.072653
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,2.048,38.800544
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,2.048,37.970402
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,2.048,37.698623
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,2.048,37.788209
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,4.096,48.40718
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,4.096,43.848397
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,4.096,38.994307
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,4.096,37.498532
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,4.096,37.436824
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,4.096,37.522347
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.256,42.975793
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,0.256,39.622368
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,0.256,34.010462
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,0.256,34.607126
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,0.256,32.198844
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,0.256,34.251788
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.512,43.222349
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,0.512,39.275773
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,0.512,33.759801
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,0.512,34.534811
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,0.512,34.352796
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,0.512,33.885146
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1.024,43.338299
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,1.024,39.356887
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,1.024,35.071253
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,1.024,33.242921
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,1.024,33.903982
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,1.024,32.343192
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,2.048,43.074375
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,2.048,39.376411
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,2.048,33.201997
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,2.048,34.551949
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,2.048,34.589858
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,2.048,34.091089
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,4.096,43.638366
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,4.096,37.83735
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,4.096,34.7485
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,4.096,34.456319
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,4.096,33.815764
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,4.096,34.256734
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0.256,48.486652
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,0.256,43.754099
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,0.256,38.726127
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,0.256,37.847306
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,0.256,36.993972
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,0.256,37.461902
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0.512,48.43848
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,0.512,43.68146
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,0.512,38.342277
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,0.512,37.569457
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,0.512,37.124476
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,0.512,37.209795
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1.024,48.322219
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,1.024,43.34041
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,1.024,38.792126
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,1.024,37.580262
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,1.024,36.321277
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,1.024,37.096033
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,2.048,48.635923
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,2.048,43.464725
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,2.048,37.154907
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,2.048,37.738922
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,2.048,35.878298
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,2.048,36.833059
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,4.096,48.239459
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,4.096,43.537271
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,4.096,38.526531
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,4.096,35.952438
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,4.096,37.065444
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,4.096,37.232694
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.256,26.702289
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.512,25.222914
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1.024,25.519997
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,2.048,26.452838
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,4.096,26.001243
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0.256,26.639288
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0.512,26.198749
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1.024,26.587952
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,2.048,25.762667
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,4.096,25.981299
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0.256,26.805608
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0.512,26.153868
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1.024,26.703821
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,2.048,26.863427
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,4.096,26.821119
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0.256,26.644606
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0.512,26.680392
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1.024,26.356246
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,2.048,26.91851
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,4.096,26.565713
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.256,32.069343
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.512,31.705226
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1.024,31.794414
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,2.048,31.586457
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,4.096,31.641636
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.256,32.010687
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.512,31.938683
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1.024,31.79672
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,2.048,31.55818
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,4.096,31.748157
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0.256,31.413464
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0.512,31.797128
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1.024,31.532746
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,2.048,31.355195
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,4.096,31.630549
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0.256,31.796721
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0.512,32.063722
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1.024,31.56124
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,2.048,32.132583
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,4.096,32.206891
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.256,26.304206
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.512,26.366726
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1.024,26.234084
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2.048,25.840229
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,4.096,26.264804
0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0.256,25.732335
0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0.512,26.225351
0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1.024,26.057916
0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,2.048,26.073118
0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,4.096,26.029576
0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0.256,31.730967
0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0.512,31.668261
0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1.024,31.604112
0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,2.048,31.690128
0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,4.096,31.615922
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0.256,31.681262
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0.512,31.650954
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1.024,31.16455
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,2.048,31.622648
0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,4.096,31.615623
0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0.256,26.997426
0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0.512,26.411707
0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1.024,26.820443
0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2.048,26.427267
0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,4.096,26.88449
0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0.256,32.132213
0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0.512,31.928882
0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1.024,31.799735
0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2.048,31.137068
0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,4.096,31.436068
0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0.256,26.274483
0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0.512,26.495548
0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1.024,26.316582
0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,2.048,26.36194
0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,4.096,26.571943
0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.256,31.874968
0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.512,31.90988
0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1.024,32.032088
0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,2.048,31.387202
0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,4.096,31.416148
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.256,26.453947
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.512,26.347846
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1.024,25.618756
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,2.048,26.454972
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,4.096,25.861986
0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0.256,26.413974
0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0.512,26.203204
0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1.024,26.406003
0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,2.048,25.994218
0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,4.096,25.984668
0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.256,26.749104
0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.512,26.702688
0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1.024,26.74951
0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,2.048,26.982803
0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,4.096,26.955384
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0.256,26.488321
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0.512,26.507301
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1.024,26.543394
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2.048,26.414282
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,4.096,26.226443
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.256,31.894784
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.512,31.643798
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1.024,31.456394
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,2.048,31.030051
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,4.096,31.571753
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0.256,31.991757
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0.512,31.492805
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1.024,32.137105
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,2.048,31.929417
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,4.096,31.589528
0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0.256,31.364646
0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0.512,31.58562
0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1.024,31.401463
0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,2.048,31.753454
0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,4.096,31.470494
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0.256,31.815951
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0.512,31.686746
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1.024,31.737209
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,2.048,31.569296
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,4.096,31.860398
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0.256,26.598366
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0.512,26.255013
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1.024,26.380262
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,2.048,26.472085
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4.096,26.299897
0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0.256,26.558707
0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0.512,25.963957
0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1.024,25.942833
0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,2.048,26.07344
0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,4.096,26.67519
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.256,31.601064
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.512,31.847948
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1.024,31.113925
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,2.048,31.1374
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,4.096,31.001233
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.256,31.71147
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.512,31.735183
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1.024,31.412295
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,2.048,31.828261
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,4.096,31.440493
0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0.256,26.590551
0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0.512,27.077893
0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1.024,26.874533
0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,2.048,26.868794
0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,4.096,26.17174
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0.256,32.220253
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0.512,32.107029
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1.024,31.98782
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,2.048,31.66607
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,4.096,31.614866
0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0.256,26.695834
0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0.512,26.539098
0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1.024,26.277879
0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,2.048,26.297637
0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,4.096,26.52931
0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.256,32.283974
0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.512,31.755595
0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1.024,31.550453
0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,2.048,32.105545
0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,4.096,31.473394
1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.256,39.496248
1,0,0,0,0,0,1,1,0,0,1,1,0,0,10,0.256,36.248869
1,0,0,0,0,0,1,1,0,0,1,1,0,0,50,0.256,33.510417
1,0,0,0,0,0,1,1,0,0,1,1,0,0,100,0.256,32.925468
1,0,0,0,0,0,1,1,0,0,1,1,0,0,200,0.256,32.736841
1,0,0,0,0,0,1,1,0,0,1,1,0,0,500,0.256,32.822056
1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.512,39.078066
1,0,0,0,0,0,1,1,0,0,1,1,0,0,10,0.512,34.546484
1,0,0,0,0,0,1,1,0,0,1,1,0,0,50,0.512,33.603816
1,0,0,0,0,0,1,1,0,0,1,1,0,0,100,0.512,32.632632
1,0,0,0,0,0,1,1,0,0,1,1,0,0,200,0.512,32.709064
1,0,0,0,0,0,1,1,0,0,1,1,0,0,500,0.512,33.044112
