Spouts,Max_spout,Topology_level,Netty_min_wait,Message_size,Bolts,Throughput-
1.0,1000.0,3.0,10.0,100.0,1.0,52612.0
1.0,1000.0,3.0,10.0,100.0,2.0,47785.0
1.0,1000.0,3.0,10.0,100.0,3.0,47440.0
1.0,1000.0,3.0,10.0,100.0,6.0,44619.0
1.0,1000.0,3.0,10.0,1000.0,1.0,46009.0
1.0,1000.0,3.0,10.0,1000.0,2.0,48533.0
1.0,1000.0,3.0,10.0,1000.0,3.0,45110.0
1.0,1000.0,3.0,10.0,1000.0,6.0,45480.0
1.0,1000.0,3.0,10.0,10000.0,1.0,27188.0
1.0,1000.0,3.0,10.0,10000.0,2.0,33654.0
1.0,1000.0,3.0,10.0,10000.0,3.0,37607.0
1.0,1000.0,3.0,10.0,10000.0,6.0,38146.0
1.0,1000.0,3.0,10.0,100000.0,1.0,3414.8
1.0,1000.0,3.0,10.0,100000.0,2.0,3439.5
1.0,1000.0,3.0,10.0,100000.0,3.0,3884.1
1.0,1000.0,3.0,10.0,100000.0,6.0,3816.5
1.0,1000.0,3.0,10.0,1000000.0,1.0,362.65
1.0,1000.0,3.0,10.0,1000000.0,2.0,327.89
1.0,1000.0,3.0,10.0,1000000.0,3.0,418.5
1.0,1000.0,3.0,10.0,1000000.0,6.0,394.18
1.0,1000.0,3.0,100.0,10.0,1.0,52728.0
1.0,1000.0,3.0,100.0,10.0,2.0,48197.0
1.0,1000.0,3.0,100.0,10.0,3.0,48247.0
1.0,1000.0,3.0,100.0,10.0,6.0,46079.0
1.0,1000.0,3.0,100.0,100.0,1.0,52929.0
1.0,1000.0,3.0,100.0,100.0,2.0,46788.0
1.0,1000.0,3.0,100.0,100.0,3.0,47496.0
1.0,1000.0,3.0,100.0,100.0,6.0,44827.0
1.0,1000.0,3.0,100.0,1000.0,1.0,47549.0
1.0,1000.0,3.0,100.0,1000.0,2.0,48553.0
1.0,1000.0,3.0,100.0,1000.0,3.0,47053.0
1.0,1000.0,3.0,100.0,1000.0,6.0,45215.0
1.0,1000.0,3.0,100.0,10000.0,1.0,27556.0
1.0,1000.0,3.0,100.0,10000.0,2.0,34190.0
1.0,1000.0,3.0,100.0,10000.0,3.0,38392.0
1.0,1000.0,3.0,100.0,10000.0,6.0,37995.0
1.0,1000.0,3.0,100.0,100000.0,1.0,3336.3
1.0,1000.0,3.0,100.0,100000.0,2.0,3467.6
1.0,1000.0,3.0,100.0,100000.0,3.0,3847.9
1.0,1000.0,3.0,100.0,100000.0,6.0,3789.8
1.0,1000.0,3.0,100.0,1000000.0,1.0,334.06
1.0,1000.0,3.0,100.0,1000000.0,2.0,346.78
1.0,1000.0,3.0,100.0,1000000.0,3.0,375.33
1.0,1000.0,3.0,100.0,1000000.0,6.0,370.56
1.0,1000.0,3.0,1000.0,10.0,1.0,53086.0
1.0,1000.0,3.0,1000.0,10.0,2.0,46314.0
1.0,1000.0,3.0,1000.0,10.0,3.0,47617.0
1.0,1000.0,3.0,1000.0,10.0,6.0,45337.0
1.0,1000.0,3.0,1000.0,100.0,1.0,54940.0
1.0,1000.0,3.0,1000.0,100.0,2.0,45419.0
1.0,1000.0,3.0,1000.0,100.0,3.0,46846.0
1.0,1000.0,3.0,1000.0,100.0,6.0,45490.0
1.0,1000.0,3.0,1000.0,1000.0,1.0,51066.0
1.0,1000.0,3.0,1000.0,1000.0,2.0,49413.0
1.0,1000.0,3.0,1000.0,1000.0,3.0,50063.0
1.0,1000.0,3.0,1000.0,1000.0,6.0,47876.0
1.0,1000.0,3.0,1000.0,10000.0,1.0,27008.0
1.0,1000.0,3.0,1000.0,10000.0,2.0,33629.0
1.0,1000.0,3.0,1000.0,10000.0,3.0,38415.0
1.0,1000.0,3.0,1000.0,10000.0,6.0,37934.0
1.0,1000.0,3.0,1000.0,100000.0,1.0,3464.0
1.0,1000.0,3.0,1000.0,100000.0,2.0,3467.2
1.0,1000.0,3.0,1000.0,100000.0,3.0,3715.6
1.0,1000.0,3.0,1000.0,100000.0,6.0,3804.4
1.0,1000.0,3.0,1000.0,1000000.0,1.0,314.22
1.0,1000.0,3.0,1000.0,1000000.0,2.0,353.89
1.0,1000.0,3.0,1000.0,1000000.0,3.0,356.65
1.0,1000.0,3.0,1000.0,1000000.0,6.0,376.0
1.0,1000.0,4.0,10.0,10.0,1.0,33632.0
1.0,1000.0,4.0,10.0,10.0,2.0,38428.0
1.0,1000.0,4.0,10.0,10.0,3.0,40522.0
1.0,1000.0,4.0,10.0,10.0,6.0,37670.0
1.0,1000.0,4.0,10.0,100.0,1.0,35011.0
1.0,1000.0,4.0,10.0,100.0,2.0,39087.0
1.0,1000.0,4.0,10.0,100.0,3.0,41342.0
1.0,1000.0,4.0,10.0,100.0,6.0,39325.0
1.0,1000.0,4.0,10.0,1000.0,1.0,34547.0
1.0,1000.0,4.0,10.0,1000.0,2.0,39835.0
1.0,1000.0,4.0,10.0,1000.0,3.0,38743.0
1.0,1000.0,4.0,10.0,1000.0,6.0,40293.0
1.0,1000.0,4.0,10.0,10000.0,1.0,25657.0
1.0,1000.0,4.0,10.0,10000.0,2.0,27023.0
1.0,1000.0,4.0,10.0,10000.0,3.0,30476.0
1.0,1000.0,4.0,10.0,10000.0,6.0,29619.0
1.0,1000.0,4.0,10.0,100000.0,1.0,3411.4
1.0,1000.0,4.0,10.0,100000.0,2.0,2715.4
1.0,1000.0,4.0,10.0,100000.0,3.0,3114.3
1.0,1000.0,4.0,10.0,100000.0,6.0,3031.1
1.0,1000.0,4.0,10.0,1000000.0,1.0,317.67
1.0,1000.0,4.0,10.0,1000000.0,2.0,284.67
1.0,1000.0,4.0,10.0,1000000.0,3.0,316.18
1.0,1000.0,4.0,10.0,1000000.0,6.0,305.56
1.0,1000.0,4.0,100.0,10.0,1.0,33458.0
1.0,1000.0,4.0,100.0,10.0,2.0,37932.0
1.0,1000.0,4.0,100.0,10.0,3.0,39854.0
1.0,1000.0,4.0,100.0,10.0,6.0,36671.0
1.0,1000.0,4.0,100.0,100.0,1.0,33493.0
1.0,1000.0,4.0,100.0,100.0,2.0,38864.0
1.0,1000.0,4.0,100.0,100.0,3.0,40378.0
1.0,1000.0,4.0,100.0,100.0,6.0,38799.0
1.0,1000.0,4.0,100.0,1000.0,1.0,33469.0
1.0,1000.0,4.0,100.0,1000.0,2.0,36838.0
1.0,1000.0,4.0,100.0,1000.0,3.0,38946.0
1.0,1000.0,4.0,100.0,1000.0,6.0,39152.0
1.0,1000.0,4.0,100.0,10000.0,1.0,26076.0
1.0,1000.0,4.0,100.0,10000.0,2.0,26946.0
1.0,1000.0,4.0,100.0,10000.0,3.0,30252.0
1.0,1000.0,4.0,100.0,10000.0,6.0,30587.0
1.0,1000.0,4.0,100.0,100000.0,1.0,3439.1
1.0,1000.0,4.0,100.0,100000.0,2.0,2695.4
1.0,1000.0,4.0,100.0,100000.0,3.0,3062.1
1.0,1000.0,4.0,100.0,100000.0,6.0,2973.3
1.0,1000.0,4.0,100.0,1000000.0,1.0,367.41
1.0,1000.0,4.0,100.0,1000000.0,2.0,275.67
1.0,1000.0,4.0,100.0,1000000.0,3.0,300.53
1.0,1000.0,4.0,100.0,1000000.0,6.0,303.44
1.0,1000.0,4.0,1000.0,10.0,1.0,33110.0
1.0,1000.0,4.0,1000.0,10.0,2.0,39522.0
1.0,1000.0,4.0,1000.0,10.0,3.0,39671.0
1.0,1000.0,4.0,1000.0,10.0,6.0,37942.0
1.0,1000.0,4.0,1000.0,100.0,1.0,35054.0
1.0,1000.0,4.0,1000.0,100.0,2.0,38577.0
1.0,1000.0,4.0,1000.0,100.0,3.0,39766.0
1.0,1000.0,4.0,1000.0,100.0,6.0,40464.0
1.0,1000.0,4.0,1000.0,1000.0,1.0,36497.0
1.0,1000.0,4.0,1000.0,1000.0,2.0,38698.0
1.0,1000.0,4.0,1000.0,1000.0,3.0,40892.0
1.0,1000.0,4.0,1000.0,1000.0,6.0,41146.0
1.0,1000.0,4.0,1000.0,10000.0,1.0,25839.0
1.0,1000.0,4.0,1000.0,10000.0,2.0,26798.0
1.0,1000.0,4.0,1000.0,10000.0,3.0,30465.0
1.0,1000.0,4.0,1000.0,10000.0,6.0,30107.0
1.0,1000.0,4.0,1000.0,100000.0,1.0,3375.3
1.0,1000.0,4.0,1000.0,100000.0,2.0,2667.7
1.0,1000.0,4.0,1000.0,100000.0,3.0,3027.4
1.0,1000.0,4.0,1000.0,100000.0,6.0,3051.8
1.0,1000.0,4.0,1000.0,1000000.0,1.0,344.18
1.0,1000.0,4.0,1000.0,1000000.0,2.0,322.83
1.0,1000.0,4.0,1000.0,1000000.0,3.0,321.94
1.0,1000.0,4.0,1000.0,1000000.0,6.0,319.47
1.0,1000.0,5.0,10.0,10.0,1.0,39325.0
1.0,1000.0,5.0,10.0,10.0,2.0,37355.0
1.0,1000.0,5.0,10.0,10.0,3.0,36086.0
1.0,1000.0,5.0,10.0,10.0,6.0,33949.0
1.0,1000.0,5.0,10.0,100.0,1.0,36733.0
1.0,1000.0,5.0,10.0,100.0,2.0,38132.0
1.0,1000.0,5.0,10.0,100.0,3.0,36393.0
1.0,1000.0,5.0,10.0,100.0,6.0,35065.0
1.0,1000.0,5.0,10.0,1000.0,1.0,31841.0
1.0,1000.0,5.0,10.0,1000.0,2.0,39014.0
1.0,1000.0,5.0,10.0,1000.0,3.0,37081.0
1.0,1000.0,5.0,10.0,1000.0,6.0,32758.0
1.0,1000.0,5.0,10.0,10000.0,1.0,16806.0
1.0,1000.0,5.0,10.0,10000.0,2.0,19390.0
1.0,1000.0,5.0,10.0,10000.0,3.0,24751.0
1.0,1000.0,5.0,10.0,10000.0,6.0,25455.0
1.0,1000.0,5.0,10.0,100000.0,1.0,1655.9
1.0,1000.0,5.0,10.0,100000.0,2.0,1937.0
1.0,1000.0,5.0,10.0,100000.0,3.0,2513.5
1.0,1000.0,5.0,10.0,100000.0,6.0,2493.9
1.0,1000.0,5.0,10.0,1000000.0,1.0,269.92
1.0,1000.0,5.0,10.0,1000000.0,2.0,206.94
1.0,1000.0,5.0,10.0,1000000.0,3.0,275.56
1.0,1000.0,5.0,10.0,1000000.0,6.0,254.06
1.0,1000.0,5.0,100.0,10.0,1.0,37894.0
1.0,1000.0,5.0,100.0,10.0,2.0,37558.0
1.0,1000.0,5.0,100.0,10.0,3.0,35317.0
1.0,1000.0,5.0,100.0,10.0,6.0,35344.0
1.0,1000.0,5.0,100.0,100.0,1.0,36722.0
1.0,1000.0,5.0,100.0,100.0,2.0,37995.0
1.0,1000.0,5.0,100.0,100.0,3.0,35575.0
1.0,1000.0,5.0,100.0,100.0,6.0,33861.0
1.0,1000.0,5.0,100.0,1000.0,1.0,33109.0
1.0,1000.0,5.0,100.0,1000.0,2.0,38148.0
1.0,1000.0,5.0,100.0,1000.0,3.0,36616.0
1.0,1000.0,5.0,100.0,1000.0,6.0,33903.0
1.0,1000.0,5.0,100.0,10000.0,1.0,16438.0
1.0,1000.0,5.0,100.0,10000.0,2.0,18976.0
1.0,1000.0,5.0,100.0,10000.0,3.0,25384.0
1.0,1000.0,5.0,100.0,10000.0,6.0,25135.0
1.0,1000.0,5.0,100.0,100000.0,1.0,1694.3
1.0,1000.0,5.0,100.0,100000.0,2.0,1966.5
1.0,1000.0,5.0,100.0,100000.0,3.0,2584.2
1.0,1000.0,5.0,100.0,100000.0,6.0,2546.7
1.0,1000.0,5.0,100.0,1000000.0,1.0,266.45
1.0,1000.0,5.0,100.0,1000000.0,2.0,192.5
1.0,1000.0,5.0,100.0,1000000.0,3.0,248.0
1.0,1000.0,5.0,100.0,1000000.0,6.0,245.94
1.0,1000.0,5.0,1000.0,10.0,1.0,38936.0
1.0,1000.0,5.0,1000.0,10.0,2.0,39714.0
1.0,1000.0,5.0,1000.0,10.0,3.0,35055.0
1.0,1000.0,5.0,1000.0,10.0,6.0,35714.0
1.0,1000.0,5.0,1000.0,100.0,1.0,37157.0
1.0,1000.0,5.0,1000.0,100.0,2.0,35436.0
1.0,1000.0,5.0,1000.0,100.0,3.0,35152.0
1.0,1000.0,5.0,1000.0,100.0,6.0,35104.0
1.0,1000.0,5.0,1000.0,1000.0,1.0,32851.0
1.0,1000.0,5.0,1000.0,1000.0,2.0,36417.0
1.0,1000.0,5.0,1000.0,1000.0,3.0,34811.0
1.0,1000.0,5.0,1000.0,1000.0,6.0,35486.0
1.0,1000.0,5.0,1000.0,10000.0,1.0,16407.0
1.0,1000.0,5.0,1000.0,10000.0,2.0,19284.0
1.0,1000.0,5.0,1000.0,10000.0,3.0,25488.0
1.0,1000.0,5.0,1000.0,10000.0,6.0,25430.0
1.0,1000.0,5.0,1000.0,100000.0,1.0,1678.5
1.0,1000.0,5.0,1000.0,100000.0,2.0,2020.4
1.0,1000.0,5.0,1000.0,100000.0,3.0,2571.3
1.0,1000.0,5.0,1000.0,100000.0,6.0,2535.7
1.0,1000.0,5.0,1000.0,1000000.0,1.0,453.43
1.0,1000.0,5.0,1000.0,1000000.0,2.0,192.78
1.0,1000.0,5.0,1000.0,1000000.0,3.0,263.41
1.0,1000.0,5.0,1000.0,1000000.0,6.0,279.59
1.0,10000.0,2.0,10.0,10.0,1.0,50648.0
1.0,10000.0,2.0,10.0,10.0,2.0,58514.0
1.0,10000.0,2.0,10.0,10.0,3.0,55855.0
1.0,10000.0,2.0,10.0,10.0,6.0,56027.0
1.0,10000.0,2.0,10.0,100.0,1.0,48368.0
1.0,10000.0,2.0,10.0,100.0,2.0,60273.0
1.0,10000.0,2.0,10.0,100.0,3.0,58029.0
1.0,10000.0,2.0,10.0,100.0,6.0,54560.0
1.0,10000.0,2.0,10.0,1000.0,1.0,43461.0
1.0,10000.0,2.0,10.0,1000.0,2.0,63551.0
1.0,10000.0,2.0,10.0,1000.0,3.0,59648.0
1.0,10000.0,2.0,10.0,1000.0,6.0,58570.0
1.0,10000.0,2.0,10.0,10000.0,1.0,27500.0
1.0,10000.0,2.0,10.0,10000.0,2.0,33904.0
1.0,10000.0,2.0,10.0,10000.0,3.0,51204.0
1.0,10000.0,2.0,10.0,10000.0,6.0,51032.0
1.0,10000.0,2.0,10.0,100000.0,1.0,3360.2
1.0,10000.0,2.0,10.0,100000.0,2.0,3440.9
1.0,10000.0,2.0,10.0,100000.0,3.0,5108.2
1.0,10000.0,2.0,10.0,100000.0,6.0,5195.0
1.0,10000.0,2.0,10.0,1000000.0,1.0,-144.53
1.0,10000.0,2.0,10.0,1000000.0,2.0,29.39
1.0,10000.0,2.0,10.0,1000000.0,3.0,90.21
1.0,10000.0,2.0,10.0,1000000.0,6.0,24.0
1.0,10000.0,2.0,100.0,10.0,1.0,47766.0
1.0,10000.0,2.0,100.0,10.0,2.0,61565.0
1.0,10000.0,2.0,100.0,10.0,3.0,55209.0
1.0,10000.0,2.0,100.0,10.0,6.0,55472.0
1.0,10000.0,2.0,100.0,100.0,1.0,46985.0
1.0,10000.0,2.0,100.0,100.0,2.0,62858.0
1.0,10000.0,2.0,100.0,100.0,3.0,58913.0
1.0,10000.0,2.0,100.0,100.0,6.0,55205.0
1.0,10000.0,2.0,100.0,1000.0,1.0,43025.0
1.0,10000.0,2.0,100.0,1000.0,2.0,61781.0
1.0,10000.0,2.0,100.0,1000.0,3.0,61071.0
1.0,10000.0,2.0,100.0,1000.0,6.0,56956.0
1.0,10000.0,2.0,100.0,10000.0,1.0,29042.0
1.0,10000.0,2.0,100.0,10000.0,2.0,34022.0
1.0,10000.0,2.0,100.0,10000.0,3.0,50760.0
1.0,10000.0,2.0,100.0,10000.0,6.0,51291.0
1.0,10000.0,2.0,100.0,100000.0,1.0,3442.4
1.0,10000.0,2.0,100.0,100000.0,2.0,3471.6
1.0,10000.0,2.0,100.0,100000.0,3.0,5111.3
1.0,10000.0,2.0,100.0,100000.0,6.0,5210.2
1.0,10000.0,2.0,100.0,1000000.0,1.0,-139.8
1.0,10000.0,2.0,100.0,1000000.0,2.0,0.0
1.0,10000.0,2.0,100.0,1000000.0,3.0,42.0
1.0,10000.0,2.0,100.0,1000000.0,6.0,50.77
1.0,10000.0,2.0,1000.0,10.0,1.0,50052.0
1.0,10000.0,2.0,1000.0,10.0,2.0,58704.0
1.0,10000.0,2.0,1000.0,10.0,3.0,58508.0
1.0,10000.0,2.0,1000.0,10.0,6.0,53950.0
1.0,10000.0,2.0,1000.0,100.0,1.0,45997.0
1.0,10000.0,2.0,1000.0,100.0,2.0,62179.0
1.0,10000.0,2.0,1000.0,100.0,3.0,58487.0
1.0,10000.0,2.0,1000.0,100.0,6.0,54178.0
1.0,10000.0,2.0,1000.0,1000.0,1.0,45230.0
1.0,10000.0,2.0,1000.0,1000.0,2.0,64818.0
1.0,10000.0,2.0,1000.0,1000.0,3.0,60857.0
1.0,10000.0,2.0,1000.0,1000.0,6.0,59986.0
1.0,10000.0,2.0,1000.0,10000.0,1.0,28341.0
1.0,10000.0,2.0,1000.0,10000.0,2.0,34341.0
1.0,10000.0,2.0,1000.0,10000.0,3.0,50724.0
1.0,10000.0,2.0,1000.0,10000.0,6.0,50867.0
1.0,10000.0,2.0,1000.0,100000.0,1.0,3421.7
1.0,10000.0,2.0,1000.0,100000.0,2.0,3448.7
1.0,10000.0,2.0,1000.0,100000.0,3.0,5119.5
1.0,10000.0,2.0,1000.0,100000.0,6.0,5120.4
1.0,10000.0,2.0,1000.0,1000000.0,1.0,-127.38
1.0,10000.0,2.0,1000.0,1000000.0,2.0,156.29
1.0,10000.0,2.0,1000.0,1000000.0,3.0,131.2
1.0,10000.0,2.0,1000.0,1000000.0,6.0,313.92
1.0,10000.0,3.0,10.0,10.0,1.0,44372.0
1.0,10000.0,3.0,10.0,10.0,2.0,48864.0
1.0,10000.0,3.0,10.0,10.0,3.0,44857.0
1.0,10000.0,3.0,10.0,10.0,6.0,45334.0
1.0,10000.0,3.0,10.0,100.0,1.0,42905.0
1.0,10000.0,3.0,10.0,100.0,2.0,49392.0
1.0,10000.0,3.0,10.0,100.0,3.0,44938.0
1.0,10000.0,3.0,10.0,100.0,6.0,44101.0
1.0,10000.0,3.0,10.0,1000.0,1.0,40205.0
1.0,10000.0,3.0,10.0,1000.0,2.0,49570.0
1.0,10000.0,3.0,10.0,1000.0,3.0,47130.0
1.0,10000.0,3.0,10.0,1000.0,6.0,45622.0
1.0,10000.0,3.0,10.0,10000.0,1.0,26861.0
1.0,10000.0,3.0,10.0,10000.0,2.0,32770.0
1.0,10000.0,3.0,10.0,10000.0,3.0,38080.0
1.0,10000.0,3.0,10.0,10000.0,6.0,37647.0
1.0,10000.0,3.0,10.0,100000.0,1.0,3421.2
1.0,10000.0,3.0,10.0,100000.0,2.0,3364.5
1.0,10000.0,3.0,10.0,100000.0,3.0,3879.9
1.0,10000.0,3.0,10.0,100000.0,6.0,3875.6
1.0,10000.0,3.0,10.0,1000000.0,1.0,-3.86
1.0,10000.0,3.0,10.0,1000000.0,2.0,-4.43
1.0,10000.0,3.0,10.0,1000000.0,3.0,209.0
1.0,10000.0,3.0,10.0,1000000.0,6.0,-297.83
1.0,10000.0,3.0,100.0,10.0,1.0,47357.0
1.0,10000.0,3.0,100.0,10.0,2.0,48041.0
1.0,10000.0,3.0,100.0,10.0,3.0,47193.0
1.0,10000.0,3.0,100.0,10.0,6.0,44954.0
1.0,10000.0,3.0,100.0,100.0,1.0,44873.0
1.0,10000.0,3.0,100.0,100.0,2.0,48821.0
1.0,10000.0,3.0,100.0,100.0,3.0,44877.0
1.0,10000.0,3.0,100.0,100.0,6.0,42860.0
1.0,10000.0,3.0,100.0,1000.0,1.0,40826.0
1.0,10000.0,3.0,100.0,1000.0,2.0,49145.0
1.0,10000.0,3.0,100.0,1000.0,3.0,44788.0
1.0,10000.0,3.0,100.0,1000.0,6.0,45016.0
1.0,10000.0,3.0,100.0,10000.0,1.0,25644.0
1.0,10000.0,3.0,100.0,10000.0,2.0,31888.0
1.0,10000.0,3.0,100.0,10000.0,3.0,37940.0
1.0,10000.0,3.0,100.0,10000.0,6.0,38092.0
1.0,10000.0,3.0,100.0,100000.0,1.0,3356.5
1.0,10000.0,3.0,100.0,100000.0,2.0,3427.2
1.0,10000.0,3.0,100.0,100000.0,3.0,3841.7
1.0,10000.0,3.0,100.0,100000.0,6.0,3753.7
1.0,10000.0,3.0,100.0,1000000.0,1.0,14.77
1.0,10000.0,3.0,100.0,1000000.0,2.0,46.14
1.0,10000.0,3.0,100.0,1000000.0,3.0,-149.67
1.0,10000.0,3.0,100.0,1000000.0,6.0,-209.27
1.0,10000.0,3.0,1000.0,10.0,1.0,43450.0
1.0,10000.0,3.0,1000.0,10.0,2.0,45252.0
1.0,10000.0,3.0,1000.0,10.0,3.0,44133.0
1.0,10000.0,3.0,1000.0,10.0,6.0,42104.0
1.0,10000.0,3.0,1000.0,100.0,1.0,42307.0
1.0,10000.0,3.0,1000.0,100.0,2.0,48195.0
1.0,10000.0,3.0,1000.0,100.0,3.0,42386.0
1.0,10000.0,3.0,1000.0,100.0,6.0,45040.0
1.0,10000.0,3.0,1000.0,1000.0,1.0,42054.0
1.0,10000.0,3.0,1000.0,1000.0,2.0,49461.0
1.0,10000.0,3.0,1000.0,1000.0,3.0,47884.0
1.0,10000.0,3.0,1000.0,1000.0,6.0,45958.0
1.0,10000.0,3.0,1000.0,10000.0,1.0,26652.0
1.0,10000.0,3.0,1000.0,10000.0,2.0,34009.0
1.0,10000.0,3.0,1000.0,10000.0,3.0,38104.0
1.0,10000.0,3.0,1000.0,10000.0,6.0,38479.0
1.0,10000.0,3.0,1000.0,100000.0,1.0,3425.2
1.0,10000.0,3.0,1000.0,100000.0,2.0,3421.8
1.0,10000.0,3.0,1000.0,100000.0,3.0,3793.4
1.0,10000.0,3.0,1000.0,100000.0,6.0,3845.7
1.0,10000.0,3.0,1000.0,1000000.0,1.0,-24.83
1.0,10000.0,3.0,1000.0,1000000.0,2.0,-12.43
1.0,10000.0,3.0,1000.0,1000000.0,3.0,-58.6
1.0,10000.0,3.0,1000.0,1000000.0,6.0,-198.71
1.0,10000.0,4.0,10.0,10.0,1.0,36375.0
1.0,10000.0,4.0,10.0,10.0,2.0,40010.0
1.0,10000.0,4.0,10.0,10.0,3.0,40107.0
1.0,10000.0,4.0,10.0,10.0,6.0,38651.0
1.0,10000.0,4.0,10.0,100.0,1.0,36679.0
1.0,10000.0,4.0,10.0,100.0,2.0,40618.0
1.0,10000.0,4.0,10.0,100.0,3.0,41032.0
1.0,10000.0,4.0,10.0,100.0,6.0,40020.0
1.0,10000.0,4.0,10.0,1000.0,1.0,34651.0
1.0,10000.0,4.0,10.0,1000.0,2.0,39052.0
1.0,10000.0,4.0,10.0,1000.0,3.0,40946.0
1.0,10000.0,4.0,10.0,1000.0,6.0,39743.0
1.0,10000.0,4.0,10.0,10000.0,1.0,24866.0
1.0,10000.0,4.0,10.0,10000.0,2.0,27432.0
1.0,10000.0,4.0,10.0,10000.0,3.0,30850.0
1.0,10000.0,4.0,10.0,10000.0,6.0,30545.0
1.0,10000.0,4.0,10.0,100000.0,1.0,3424.8
1.0,10000.0,4.0,10.0,100000.0,2.0,2929.8
1.0,10000.0,4.0,10.0,100000.0,3.0,3114.6
1.0,10000.0,4.0,10.0,100000.0,6.0,3103.2
1.0,10000.0,4.0,10.0,1000000.0,1.0,349.54
1.0,10000.0,4.0,10.0,1000000.0,2.0,66.83
1.0,10000.0,4.0,10.0,1000000.0,3.0,26.08
1.0,10000.0,4.0,10.0,1000000.0,6.0,22.83
1.0,10000.0,4.0,100.0,10.0,1.0,35743.0
1.0,10000.0,4.0,100.0,10.0,2.0,39498.0
1.0,10000.0,4.0,100.0,10.0,3.0,38317.0
1.0,10000.0,4.0,100.0,10.0,6.0,37679.0
1.0,10000.0,4.0,100.0,100.0,1.0,34639.0
1.0,10000.0,4.0,100.0,100.0,2.0,40334.0
1.0,10000.0,4.0,100.0,100.0,3.0,38833.0
1.0,10000.0,4.0,100.0,100.0,6.0,38312.0
1.0,10000.0,4.0,100.0,1000.0,1.0,36843.0
1.0,10000.0,4.0,100.0,1000.0,2.0,40366.0
1.0,10000.0,4.0,100.0,1000.0,3.0,39539.0
1.0,10000.0,4.0,100.0,1000.0,6.0,38133.0
1.0,10000.0,4.0,100.0,10000.0,1.0,25680.0
1.0,10000.0,4.0,100.0,10000.0,2.0,27285.0
1.0,10000.0,4.0,100.0,10000.0,3.0,30971.0
1.0,10000.0,4.0,100.0,10000.0,6.0,30622.0
1.0,10000.0,4.0,100.0,100000.0,1.0,3394.5
1.0,10000.0,4.0,100.0,100000.0,2.0,2800.9
1.0,10000.0,4.0,100.0,100000.0,3.0,3117.6
1.0,10000.0,4.0,100.0,100000.0,6.0,3033.3
1.0,10000.0,4.0,100.0,1000000.0,1.0,-72.33
1.0,10000.0,4.0,100.0,1000000.0,2.0,-21.46
1.0,10000.0,4.0,100.0,1000000.0,3.0,-174.77
1.0,10000.0,4.0,100.0,1000000.0,6.0,-223.64
1.0,10000.0,4.0,1000.0,10.0,1.0,36453.0
1.0,10000.0,4.0,1000.0,10.0,2.0,39124.0
1.0,10000.0,4.0,1000.0,10.0,3.0,41109.0
1.0,10000.0,4.0,1000.0,10.0,6.0,38830.0
1.0,10000.0,4.0,1000.0,100.0,1.0,34475.0
1.0,10000.0,4.0,1000.0,100.0,2.0,39481.0
1.0,10000.0,4.0,1000.0,100.0,3.0,40007.0
1.0,10000.0,4.0,1000.0,100.0,6.0,38819.0
1.0,10000.0,4.0,1000.0,1000.0,1.0,34298.0
1.0,10000.0,4.0,1000.0,1000.0,2.0,40464.0
1.0,10000.0,4.0,1000.0,1000.0,3.0,39484.0
1.0,10000.0,4.0,1000.0,1000.0,6.0,38798.0
1.0,10000.0,4.0,1000.0,10000.0,1.0,25423.0
1.0,10000.0,4.0,1000.0,10000.0,2.0,28035.0
1.0,10000.0,4.0,1000.0,10000.0,3.0,30695.0
1.0,10000.0,4.0,1000.0,10000.0,6.0,31445.0
1.0,10000.0,4.0,1000.0,100000.0,1.0,3374.4
1.0,10000.0,4.0,1000.0,100000.0,2.0,3110.6
1.0,10000.0,4.0,1000.0,100000.0,3.0,3135.2
1.0,10000.0,4.0,1000.0,100000.0,6.0,3096.8
1.0,10000.0,4.0,1000.0,1000000.0,1.0,4.27
1.0,10000.0,4.0,1000.0,1000000.0,2.0,72.64
1.0,10000.0,4.0,1000.0,1000000.0,3.0,-115.93
1.0,10000.0,4.0,1000.0,1000000.0,6.0,31.92
1.0,10000.0,5.0,10.0,10.0,1.0,34840.0
1.0,10000.0,5.0,10.0,10.0,2.0,39316.0
1.0,10000.0,5.0,10.0,10.0,3.0,35473.0
1.0,10000.0,5.0,10.0,10.0,6.0,34272.0
1.0,10000.0,5.0,10.0,100.0,1.0,36220.0
1.0,10000.0,5.0,10.0,100.0,2.0,38278.0
1.0,10000.0,5.0,10.0,100.0,3.0,37119.0
1.0,10000.0,5.0,10.0,100.0,6.0,35117.0
1.0,10000.0,5.0,10.0,1000.0,1.0,31070.0
1.0,10000.0,5.0,10.0,1000.0,2.0,41222.0
1.0,10000.0,5.0,10.0,1000.0,3.0,34846.0
1.0,10000.0,5.0,10.0,1000.0,6.0,34290.0
1.0,10000.0,5.0,10.0,10000.0,1.0,17133.0
1.0,10000.0,5.0,10.0,10000.0,2.0,19346.0
1.0,10000.0,5.0,10.0,10000.0,3.0,25123.0
1.0,10000.0,5.0,10.0,10000.0,6.0,25408.0
1.0,10000.0,5.0,10.0,100000.0,1.0,2341.4
1.0,10000.0,5.0,10.0,100000.0,2.0,2448.2
1.0,10000.0,5.0,10.0,100000.0,3.0,2366.5
1.0,10000.0,5.0,10.0,100000.0,6.0,2771.6
1.0,10000.0,5.0,10.0,1000000.0,1.0,-11.87
